split,stream_id,label,size,attacker_ratio,attacker_count,score,min_w_statistic,detection_step,suspicious,distances_seen,growing_set_size
attacker,10,1,3000,1.0,3000,0.046434963036091625,0.9535650369639084,111,True,110,103
attacker,11,1,3000,1.0,3000,0.05823290926770164,0.9417670907322984,111,True,110,97
attacker,12,1,3000,1.0,3000,0.37487349184133023,0.6251265081586698,441,True,440,311
attacker,13,1,3000,1.0,3000,0.39448291852572925,0.6055170814742707,351,True,350,264
attacker,14,1,3000,1.0,3000,0.38202680040110115,0.6179731995988988,451,True,450,305
attacker,15,1,3000,1.0,3000,0.0335490455026628,0.9664509544973372,111,True,110,103
attacker,16,1,3000,1.0,3000,0.055604629365520464,0.9443953706344795,111,True,110,97
attacker,17,1,3000,1.0,3000,0.3895068507462982,0.6104931492537018,381,True,380,277
attacker,18,1,3000,1.0,3000,0.09579620858134186,0.9042037914186581,111,True,110,96
attacker,19,1,3000,1.0,3000,0.034007486918977925,0.9659925130810221,111,True,110,101
attacker,20,1,3000,1.0,3000,0.03328693599831822,0.9667130640016818,151,True,150,129
attacker,21,1,3000,1.0,3000,0.03321567993875518,0.9667843200612448,111,True,110,97
attacker,22,1,3000,1.0,3000,0.031895504283509624,0.9681044957164904,191,True,190,162
attacker,23,1,3000,1.0,3000,0.06675821443841512,0.9332417855615849,111,True,110,96
attacker,24,1,3000,1.0,3000,0.03234812812283849,0.9676518718771615,111,True,110,101
attacker,25,1,3000,1.0,3000,0.3685751659986247,0.6314248340013753,361,True,360,264
attacker,26,1,3000,1.0,3000,0.38785030666226916,0.6121496933377308,261,True,260,205
attacker,27,1,3000,1.0,3000,0.06257350585098775,0.9374264941490122,111,True,110,98
attacker,28,1,3000,1.0,3000,0.058439924970129065,0.9415600750298709,111,True,110,99
attacker,29,1,3000,1.0,3000,0.1372535488159513,0.8627464511840487,111,True,110,97
attacker,30,1,3000,1.0,3000,0.0702372747100457,0.9297627252899543,111,True,110,96
attacker,31,1,3000,1.0,3000,0.03483666892636006,0.9651633310736399,121,True,120,105
attacker,32,1,3000,1.0,3000,0.39213741506247146,0.6078625849375285,291,True,290,218
attacker,33,1,3000,1.0,3000,0.04256904969764097,0.957430950302359,111,True,110,105
attacker,34,1,3000,1.0,3000,0.03297708632935126,0.9670229136706487,111,True,110,100
attacker,35,1,3000,1.0,3000,0.045401521011582235,0.9545984789884178,111,True,110,96
attacker,36,1,3000,1.0,3000,0.04018772264571491,0.9598122773542851,111,True,110,94
attacker,37,1,3000,1.0,3000,0.03848861480102472,0.9615113851989753,231,True,230,181
attacker,38,1,3000,1.0,3000,0.0526628002553482,0.9473371997446518,111,True,110,105
attacker,39,1,3000,1.0,3000,0.04017132486937047,0.9598286751306295,111,True,110,94
attacker,40,1,3000,1.0,3000,0.06946589568719375,0.9305341043128063,111,True,110,98
attacker,41,1,3000,1.0,3000,0.03256985883664543,0.9674301411633546,121,True,120,106
attacker,42,1,3000,1.0,3000,0.3383761373115961,0.6616238626884039,291,True,290,207
attacker,43,1,3000,1.0,3000,0.03823624352390487,0.9617637564760951,201,True,200,180
attacker,44,1,3000,1.0,3000,0.11520068682515427,0.8847993131748457,111,True,110,97
attacker,45,1,3000,1.0,3000,0.047186644686586066,0.9528133553134139,151,True,150,128
attacker,46,1,3000,1.0,3000,0.05035836462498311,0.9496416353750169,111,True,110,98
attacker,47,1,3000,1.0,3000,0.03635216464731217,0.9636478353526878,131,True,130,117
attacker,48,1,3000,1.0,3000,0.03572341476337948,0.9642765852366205,111,True,110,95
attacker,49,1,3000,1.0,3000,0.03343768851056994,0.9665623114894301,111,True,110,98
