split,stream_id,label,attacker_ratio,attacker_count_per_batch,batch_size,stream_length_batches,total_queries,detected,alarm_batch,alarm_queries,max_cost,final_cost,final_bucket_coverage,final_new_bucket_rate,final_spread,threshold
heldout_benign,0,0,0.0,0,100,10,1000,False,-1,-1,283.4954611139911,283.4954611139911,0.16943359375,0.17,0.6982889408945453,640.6460478785586
heldout_benign,1,0,0.0,0,100,10,1000,False,-1,-1,283.5164699266208,283.5164699266208,0.16943359375,0.18,0.6963469444027827,640.6460478785586
heldout_benign,2,0,0.0,0,100,10,1000,False,-1,-1,336.6933086091293,336.6933086091293,0.1728515625,0.11,0.6974937217432012,640.6460478785586
heldout_benign,3,0,0.0,0,100,10,1000,False,-1,-1,256.8063632890609,256.8063632890609,0.16748046875,0.13,0.6974169441582222,640.6460478785586
heldout_benign,4,0,0.0,0,100,10,1000,False,-1,-1,256.8070657217419,256.8070657217419,0.16748046875,0.13,0.6976120643473693,640.6460478785586
heldout_benign,5,0,0.0,0,100,10,1000,False,-1,-1,196.11230020122818,196.11230020122818,0.162109375,0.17,0.6968666040234665,640.6460478785586
heldout_benign,6,0,0.0,0,100,10,1000,False,-1,-1,244.47489476131656,244.47489476131656,0.16650390625,0.13,0.6963488795020076,640.6460478785586
heldout_benign,7,0,0.0,0,100,10,1000,False,-1,-1,196.1143340609142,196.1143340609142,0.162109375,0.17,0.6974315650473623,640.6460478785586
heldout_benign,8,0,0.0,0,100,10,1000,False,-1,-1,186.65193970477338,186.65193970477338,0.1611328125,0.14,0.6968615494274537,640.6460478785586
heldout_benign,9,0,0.0,0,100,10,1000,False,-1,-1,196.03318000232812,196.03318000232812,0.162109375,0.14,0.6982221043290122,640.6460478785586
heldout_benign,10,0,0.0,0,100,10,1000,False,-1,-1,227.05309548063482,227.05309548063482,0.1650390625,0.11,0.6999201109836394,640.6460478785586
heldout_benign,11,0,0.0,0,100,10,1000,False,-1,-1,182.1316240510657,182.1316240510657,0.16064453125,0.14,0.6956906819823768,640.6460478785586
heldout_benign,12,0,0.0,0,100,10,1000,False,-1,-1,312.82064816131094,312.82064816131094,0.17138671875,0.16,0.6979568781877444,640.6460478785586
heldout_benign,13,0,0.0,0,100,10,1000,False,-1,-1,201.03552652892068,201.03552652892068,0.16259765625,0.19,0.6971947488640282,640.6460478785586
heldout_benign,14,0,0.0,0,100,10,1000,False,-1,-1,221.50937496676218,221.50937496676218,0.16455078125,0.1,0.6984910525226472,640.6460478785586
heldout_benign,15,0,0.0,0,100,10,1000,False,-1,-1,173.46666817929056,173.46666817929056,0.15966796875,0.15,0.6982132604354295,640.6460478785586
heldout_benign,16,0,0.0,0,100,10,1000,False,-1,-1,244.39121642643113,244.39121642643113,0.16650390625,0.1,0.696438230922721,640.6460478785586
heldout_benign,17,0,0.0,0,100,10,1000,False,-1,-1,196.01170095496738,196.01170095496738,0.162109375,0.13,0.7000334800621355,640.6460478785586
heldout_benign,18,0,0.0,0,100,10,1000,False,-1,-1,216.2163854013117,216.2163854013117,0.1640625,0.13,0.6979877187293688,640.6460478785586
heldout_benign,19,0,0.0,0,100,10,1000,False,-1,-1,186.71354662120368,186.71354662120368,0.1611328125,0.16,0.6984190262136445,640.6460478785586
