split,batch_id,label,size,attacker_ratio,attacker_count,score,p_value,suspicious,similar_pair_count,total_pair_count
heldout_benign,0,0,1500,0.0,0,0.010617745163442294,0.6173826173826173,False,11937,1124250
heldout_benign,1,0,1500,0.0,0,0.010153435623749166,0.9470529470529471,False,11415,1124250
heldout_benign,2,0,1500,0.0,0,0.009138536802312653,0.36363636363636365,False,10274,1124250
heldout_benign,3,0,1500,0.0,0,0.009487213698020903,0.5834165834165834,False,10666,1124250
heldout_benign,4,0,1500,0.0,0,0.010480764954414053,0.7072927072927073,False,11783,1124250
heldout_benign,5,0,1500,0.0,0,0.009387591727818546,0.4955044955044955,False,10554,1124250
heldout_benign,6,0,1500,0.0,0,0.010453191016233045,0.7332667332667333,False,11752,1124250
heldout_benign,7,0,1500,0.0,0,0.01043806982432733,0.7572427572427572,False,11735,1124250
heldout_benign,8,0,1500,0.0,0,0.01148410051145208,0.22377622377622378,False,12911,1124250
heldout_benign,9,0,1500,0.0,0,0.009804758728040916,0.8131868131868132,False,11023,1124250
heldout_benign,10,0,1500,0.0,0,0.009271959083833667,0.4275724275724276,False,10424,1124250
heldout_benign,11,0,1500,0.0,0,0.010145430286857906,0.9470529470529471,False,11406,1124250
heldout_benign,12,0,1500,0.0,0,0.010366021792305983,0.7932067932067932,False,11654,1124250
heldout_benign,13,0,1500,0.0,0,0.010392706248610184,0.7792207792207793,False,11684,1124250
heldout_benign,14,0,1500,0.0,0,0.009104736490993996,0.34765234765234765,False,10236,1124250
heldout_benign,15,0,1500,0.0,0,0.010950411385368022,0.4275724275724276,False,12311,1124250
heldout_benign,16,0,1500,0.0,0,0.01026195241271959,0.8711288711288712,False,11537,1124250
heldout_benign,17,0,1500,0.0,0,0.010316210807204804,0.8291708291708292,False,11598,1124250
heldout_benign,18,0,1500,0.0,0,0.010894374027129197,0.44755244755244755,False,12248,1124250
heldout_benign,19,0,1500,0.0,0,0.00991060707138092,0.9070929070929071,False,11142,1124250
heldout_benign,20,0,1500,0.0,0,0.009168779186124083,0.3836163836163836,False,10308,1124250
heldout_benign,21,0,1500,0.0,0,0.009737158105403602,0.7732267732267732,False,10947,1124250
heldout_benign,22,0,1500,0.0,0,0.009890148988214366,0.8951048951048951,False,11119,1124250
heldout_benign,23,0,1500,0.0,0,0.010173893706915722,0.9330669330669331,False,11438,1124250
heldout_benign,24,0,1500,0.0,0,0.01016588837002446,0.9370629370629371,False,11429,1124250
heldout_benign,25,0,1500,0.0,0,0.009257727373804758,0.42157842157842157,False,10408,1124250
