split,stream_id,label,size,attacker_ratio,attacker_count,score,min_w_statistic,detection_step,suspicious,distances_seen,growing_set_size
attacker,10,1,3000,1.0,3000,0.19220460973284215,0.8077953902671579,131,True,130,85
attacker,11,1,3000,1.0,3000,0.2657639608317186,0.7342360391682814,111,True,110,82
attacker,12,1,3000,1.0,3000,0.2733109818096442,0.7266890181903558,111,True,110,79
attacker,13,1,3000,1.0,3000,0.24972311236461753,0.7502768876353825,111,True,110,79
attacker,14,1,3000,1.0,3000,0.2432008618334497,0.7567991381665503,111,True,110,83
attacker,15,1,3000,1.0,3000,0.21319068554844933,0.7868093144515507,111,True,110,80
attacker,16,1,3000,1.0,3000,0.2773188825830357,0.7226811174169643,121,True,120,83
attacker,17,1,3000,1.0,3000,0.1999966748505917,0.8000033251494083,111,True,110,80
attacker,18,1,3000,1.0,3000,0.2552873449122186,0.7447126550877814,111,True,110,74
attacker,19,1,3000,1.0,3000,0.22910084088869664,0.7708991591113034,111,True,110,80
attacker,20,1,3000,1.0,3000,0.24385897725007777,0.7561410227499222,141,True,140,101
attacker,21,1,3000,1.0,3000,0.25595705099964006,0.7440429490003599,141,True,140,97
attacker,22,1,3000,1.0,3000,0.2363036615344175,0.7636963384655825,111,True,110,86
attacker,23,1,3000,1.0,3000,0.2120108637792295,0.7879891362207705,111,True,110,71
attacker,24,1,3000,1.0,3000,0.23446124101941246,0.7655387589805875,111,True,110,82
attacker,25,1,3000,1.0,3000,0.20609721134507508,0.7939027886549249,111,True,110,85
attacker,26,1,3000,1.0,3000,0.2294833868144014,0.7705166131855986,111,True,110,95
attacker,27,1,3000,1.0,3000,0.25650130835513973,0.7434986916448603,111,True,110,83
attacker,28,1,3000,1.0,3000,0.26847723471616425,0.7315227652838358,111,True,110,83
attacker,29,1,3000,1.0,3000,0.247537719443656,0.752462280556344,111,True,110,76
attacker,30,1,3000,1.0,3000,0.2697337055328044,0.7302662944671956,111,True,110,86
attacker,31,1,3000,1.0,3000,0.25015251460815624,0.7498474853918438,111,True,110,78
attacker,32,1,3000,1.0,3000,0.25719145651013464,0.7428085434898654,111,True,110,79
attacker,33,1,3000,1.0,3000,0.24692295113341822,0.7530770488665818,111,True,110,89
attacker,34,1,3000,1.0,3000,0.24883758707592074,0.7511624129240793,111,True,110,84
