split,batch_id,label,size,attacker_ratio,attacker_count,score,p_value,suspicious,similar_pair_count,total_pair_count
heldout_benign,0,0,1500,0.0,0,0.009453413386702246,0.7592407592407593,False,10628,1124250
heldout_benign,1,0,1500,0.0,0,0.009464976651100734,0.7692307692307693,False,10641,1124250
heldout_benign,2,0,1500,0.0,0,0.009591283077607293,0.8711288711288712,False,10783,1124250
heldout_benign,3,0,1500,0.0,0,0.009395597064709807,0.7252747252747253,False,10563,1124250
heldout_benign,4,0,1500,0.0,0,0.009499666444296197,0.8151848151848152,False,10680,1124250
heldout_benign,5,0,1500,0.0,0,0.009500555926173004,0.8151848151848152,False,10681,1124250
heldout_benign,6,0,1500,0.0,0,0.009223927062486101,0.6333666333666333,False,10370,1124250
heldout_benign,7,0,1500,0.0,0,0.008775628196575494,0.3276723276723277,False,9866,1124250
heldout_benign,8,0,1500,0.0,0,0.010149877696241939,0.6853146853146853,False,11411,1124250
heldout_benign,9,0,1500,0.0,0,0.009963975983989326,0.8431568431568431,False,11202,1124250
heldout_benign,10,0,1500,0.0,0,0.009946186346453192,0.8591408591408591,False,11182,1124250
heldout_benign,11,0,1500,0.0,0,0.009399154992217034,0.7252747252747253,False,10567,1124250
heldout_benign,12,0,1500,0.0,0,0.00872492772959751,0.2857142857142857,False,9809,1124250
heldout_benign,13,0,1500,0.0,0,0.009095841672225928,0.5414585414585414,False,10226,1124250
heldout_benign,14,0,1500,0.0,0,0.009579719813208806,0.8671328671328671,False,10770,1124250
heldout_benign,15,0,1500,0.0,0,0.009160773849232822,0.5874125874125874,False,10299,1124250
heldout_benign,16,0,1500,0.0,0,0.009012230375806092,0.46153846153846156,False,10132,1124250
heldout_benign,17,0,1500,0.0,0,0.00996575494774294,0.8431568431568431,False,11204,1124250
heldout_benign,18,0,1500,0.0,0,0.009870580386924616,0.9170829170829171,False,11097,1124250
heldout_benign,19,0,1500,0.0,0,0.009281743384478541,0.6573426573426573,False,10435,1124250
heldout_benign,20,0,1500,0.0,0,0.009486324216144097,0.7912087912087912,False,10665,1124250
