split,batch_id,label,size,attacker_ratio,attacker_count,total_queries,bucket_coverage,new_bucket_rate,spread,cost,low_threshold,high_threshold,suspicious
heldout_benign_stream_0,0,0,1500,0.0,0,1500,0.22998046875,0.314,0.698440806030887,6137.230240883072,2446.5901105065773,5556.22193954036,True
heldout_benign_stream_1,0,0,1500,0.0,0,1500,0.22216796875,0.30333333333333334,0.6968150901748316,4123.040089196125,2446.5901105065773,5556.22193954036,False
heldout_benign_stream_2,0,0,1500,0.0,0,1500,0.2255859375,0.308,0.6995198764474352,4906.740510413723,2446.5901105065773,5556.22193954036,False
heldout_benign_stream_3,0,0,1500,0.0,0,1500,0.2255859375,0.308,0.6970809162772664,4906.73173015711,2446.5901105065773,5556.22193954036,False
heldout_benign_stream_4,0,0,1500,0.0,0,1500,0.2197265625,0.3,0.6969969692500583,3641.1771672548907,2446.5901105065773,5556.22193954036,False
heldout_benign_stream_5,0,0,1500,0.0,0,1500,0.21923828125,0.29933333333333334,0.6968107437757596,3551.789676786535,2446.5901105065773,5556.22193954036,False
heldout_benign_stream_6,0,0,1500,0.0,0,1500,0.22265625,0.304,0.6977300194113207,4226.8194650918995,2446.5901105065773,5556.22193954036,False
heldout_benign_stream_7,0,0,1500,0.0,0,1500,0.2236328125,0.30533333333333335,0.6983608962471048,4442.281826149306,2446.5901105065773,5556.22193954036,False
heldout_benign_stream_8,0,0,1500,0.0,0,1500,0.22314453125,0.30466666666666664,0.695697896070921,4333.202258075651,2446.5901105065773,5556.22193954036,False
heldout_benign_stream_9,0,0,1500,0.0,0,1500,0.220703125,0.30133333333333334,0.6969923746227888,3826.7622088454777,2446.5901105065773,5556.22193954036,False
heldout_benign_stream_10,0,0,1500,0.0,0,1500,0.2275390625,0.31066666666666665,0.6979530359293257,5419.784310806573,2446.5901105065773,5556.22193954036,False
heldout_benign_stream_11,0,0,1500,0.0,0,1500,0.2236328125,0.30533333333333335,0.6970782393982444,4442.27720858465,2446.5901105065773,5556.22193954036,False
heldout_benign_stream_12,0,0,1500,0.0,0,1500,0.2236328125,0.30533333333333335,0.6968397419888057,4442.276349993976,2446.5901105065773,5556.22193954036,False
heldout_benign_stream_13,0,0,1500,0.0,0,1500,0.22607421875,0.30866666666666664,0.6979298269116572,5030.251360103991,2446.5901105065773,5556.22193954036,False
heldout_benign_stream_14,0,0,1500,0.0,0,1500,0.2255859375,0.308,0.6981252382527515,4906.735489716222,2446.5901105065773,5556.22193954036,False
heldout_benign_stream_15,0,0,1500,0.0,0,1500,0.220703125,0.30133333333333334,0.697232979482541,3826.7630750229728,2446.5901105065773,5556.22193954036,False
heldout_benign_stream_16,0,0,1500,0.0,0,1500,0.2197265625,0.3,0.697101326000445,3641.177542939192,2446.5901105065773,5556.22193954036,False
heldout_benign_stream_17,0,0,1500,0.0,0,1500,0.2265625,0.30933333333333335,0.6980056428953428,5156.879487621334,2446.5901105065773,5556.22193954036,False
heldout_benign_stream_18,0,0,1500,0.0,0,1500,0.22265625,0.304,0.6972746179919478,4226.81782564679,2446.5901105065773,5556.22193954036,False
heldout_benign_stream_19,0,0,1500,0.0,0,1500,0.22314453125,0.30466666666666664,0.6978086884759327,4333.20985692831,2446.5901105065773,5556.22193954036,False
heldout_benign_stream_20,0,0,1500,0.0,0,1500,0.22607421875,0.30866666666666664,0.6975422891894258,5030.24996496819,2446.5901105065773,5556.22193954036,False
heldout_benign_stream_21,0,0,1500,0.0,0,1500,0.224609375,0.30666666666666664,0.6965342317025238,4668.726550269708,2446.5901105065773,5556.22193954036,False
