split,batch_id,label,size,attacker_ratio,attacker_count,score,p_value,suspicious
heldout_benign,0,0,1500,0.0,0,0.22184752182165782,0.005994005994005994,True
heldout_benign,1,0,1500,0.0,0,0.22085071714719137,0.00999000999000999,True
heldout_benign,2,0,1500,0.0,0,0.2191608955860138,0.04395604395604396,True
heldout_benign,3,0,1500,0.0,0,0.21677971482276917,0.2997002997002997,False
heldout_benign,4,0,1500,0.0,0,0.21933767410119376,0.029970029970029972,True
heldout_benign,5,0,1500,0.0,0,0.22081942196687063,0.00999000999000999,True
heldout_benign,6,0,1500,0.0,0,0.2208289077281952,0.00999000999000999,True
heldout_benign,7,0,1500,0.0,0,0.2198358463048935,0.01998001998001998,True
heldout_benign,8,0,1500,0.0,0,0.21719170502821605,0.22777222777222778,False
heldout_benign,9,0,1500,0.0,0,0.22250873708724975,0.001998001998001998,True
heldout_benign,10,0,1500,0.0,0,0.21802945192654927,0.13786213786213786,False
heldout_benign,11,0,1500,0.0,0,0.21903807759284974,0.053946053946053944,False
heldout_benign,12,0,1500,0.0,0,0.21894804175694785,0.059940059940059943,False
heldout_benign,13,0,1500,0.0,0,0.22082933954397838,0.00999000999000999,True
heldout_benign,14,0,1500,0.0,0,0.2215338382323583,0.005994005994005994,True
heldout_benign,15,0,1500,0.0,0,0.21794433744748434,0.13786213786213786,False
heldout_benign,16,0,1500,0.0,0,0.22050580529371896,0.011988011988011988,True
heldout_benign,17,0,1500,0.0,0,0.21880351801713308,0.07992007992007992,False
heldout_benign,18,0,1500,0.0,0,0.21899412512779237,0.053946053946053944,False
heldout_benign,19,0,1500,0.0,0,0.21980192704995474,0.02197802197802198,True
heldout_benign,20,0,1500,0.0,0,0.21872929473718009,0.08191808191808192,False
heldout_benign,21,0,1500,0.0,0,0.21689760319391888,0.27372627372627373,False
heldout_benign,22,0,1500,0.0,0,0.2172154358625412,0.22377622377622378,False
heldout_benign,23,0,1500,0.0,0,0.21822865573565164,0.11988011988011989,False
heldout_benign,24,0,1500,0.0,0,0.21880035587151844,0.07992007992007992,False
heldout_benign,25,0,1500,0.0,0,0.21851321097215018,0.08591408591408592,False
heldout_benign,26,0,1500,0.0,0,0.22040180718898772,0.013986013986013986,True
