split,batch_id,label,size,attacker_ratio,attacker_count,total_queries,bucket_coverage,new_bucket_rate,spread,cost,low_threshold,high_threshold,suspicious
heldout_benign_stream_0,0,0,1500,0.0,0,1500,0.21044921875,0.28733333333333333,0.7639490622580858,2271.1173834116694,1133.3832587141865,2636.168782745617,False
heldout_benign_stream_1,0,0,1500,0.0,0,1500,0.2080078125,0.284,0.7653898388296261,2005.8875856221075,1133.3832587141865,2636.168782745617,False
heldout_benign_stream_2,0,0,1500,0.0,0,1500,0.21435546875,0.2926666666666667,0.7647768433519886,2770.4785699386266,1133.3832587141865,2636.168782745617,True
heldout_benign_stream_3,0,0,1500,0.0,0,1500,0.208984375,0.2853333333333333,0.7648498096697767,2108.03837199369,1133.3832587141865,2636.168782745617,False
heldout_benign_stream_4,0,0,1500,0.0,0,1500,0.21240234375,0.29,0.7644103222497115,2508.385961256633,1133.3832587141865,2636.168782745617,False
heldout_benign_stream_5,0,0,1500,0.0,0,1500,0.21142578125,0.2886666666666667,0.7649920555464599,2386.803991111876,1133.3832587141865,2636.168782745617,False
heldout_benign_stream_6,0,0,1500,0.0,0,1500,0.20556640625,0.2806666666666667,0.7644049709516086,1771.6705185944104,1133.3832587141865,2636.168782745617,False
heldout_benign_stream_7,0,0,1500,0.0,0,1500,0.21240234375,0.29,0.7647860743391507,2508.387313964155,1133.3832587141865,2636.168782745617,False
heldout_benign_stream_8,0,0,1500,0.0,0,1500,0.212890625,0.2906666666666667,0.7644748224288377,2571.4846647325544,1133.3832587141865,2636.168782745617,False
heldout_benign_stream_9,0,0,1500,0.0,0,1500,0.2041015625,0.2786666666666667,0.7641748306109573,1644.504225264448,1133.3832587141865,2636.168782745617,False
heldout_benign_stream_10,0,0,1500,0.0,0,1500,0.208984375,0.2853333333333333,0.764538261054839,2108.037250418676,1133.3832587141865,2636.168782745617,False
heldout_benign_stream_11,0,0,1500,0.0,0,1500,0.2041015625,0.2786666666666667,0.764124534033023,1644.5040441967674,1133.3832587141865,2636.168782745617,False
heldout_benign_stream_12,0,0,1500,0.0,0,1500,0.2041015625,0.2786666666666667,0.7646628625230517,1644.5059821793316,1133.3832587141865,2636.168782745617,False
heldout_benign_stream_13,0,0,1500,0.0,0,1500,0.20361328125,0.278,0.7649067198530076,1604.1840331064018,1133.3832587141865,2636.168782745617,False
heldout_benign_stream_14,0,0,1500,0.0,0,1500,0.21337890625,0.29133333333333333,0.7638022126580954,2636.1700901073514,1133.3832587141865,2636.168782745617,True
heldout_benign_stream_15,0,0,1500,0.0,0,1500,0.20703125,0.2826666666666667,0.7652596821134098,1908.6924486904556,1133.3832587141865,2636.168782745617,False
heldout_benign_stream_16,0,0,1500,0.0,0,1500,0.20947265625,0.286,0.7641222233746637,2161.0499349782217,1133.3832587141865,2636.168782745617,False
heldout_benign_stream_17,0,0,1500,0.0,0,1500,0.2099609375,0.2866666666666667,0.7643721000127506,2215.4003735557126,1133.3832587141865,2636.168782745617,False
heldout_benign_stream_18,0,0,1500,0.0,0,1500,0.21044921875,0.28733333333333333,0.764197206247467,2271.118276730031,1133.3832587141865,2636.168782745617,False
heldout_benign_stream_19,0,0,1500,0.0,0,1500,0.21484375,0.29333333333333333,0.7656065254793356,2840.1818033581853,1133.3832587141865,2636.168782745617,True
heldout_benign_stream_20,0,0,1500,0.0,0,1500,0.2060546875,0.2813333333333333,0.7648080761978047,1816.2135644606913,1133.3832587141865,2636.168782745617,False
heldout_benign_stream_21,0,0,1500,0.0,0,1500,0.2119140625,0.28933333333333333,0.7643989161096407,2446.837772451552,1133.3832587141865,2636.168782745617,False
heldout_benign_stream_22,0,0,1500,0.0,0,1500,0.2119140625,0.28933333333333333,0.7646705745053943,2446.8387504217767,1133.3832587141865,2636.168782745617,False
heldout_benign_stream_23,0,0,1500,0.0,0,1500,0.208984375,0.2853333333333333,0.7643480550850202,2108.0365656771846,1133.3832587141865,2636.168782745617,False
heldout_benign_stream_24,0,0,1500,0.0,0,1500,0.20654296875,0.282,0.7637657795183751,1861.8733428811206,1133.3832587141865,2636.168782745617,False
heldout_benign_stream_25,0,0,1500,0.0,0,1500,0.208984375,0.2853333333333333,0.7647213817079797,2108.0379096530273,1133.3832587141865,2636.168782745617,False
heldout_benign_stream_26,0,0,1500,0.0,0,1500,0.2080078125,0.284,0.7643683151068876,2005.8839081367055,1133.3832587141865,2636.168782745617,False
heldout_benign_stream_27,0,0,1500,0.0,0,1500,0.205078125,0.28,0.7642938026021185,1728.222893024019,1133.3832587141865,2636.168782745617,False
heldout_benign_stream_28,0,0,1500,0.0,0,1500,0.21484375,0.29333333333333333,0.7649373816055801,2840.17939444024,1133.3832587141865,2636.168782745617,True
heldout_benign_stream_29,0,0,1500,0.0,0,1500,0.20654296875,0.282,0.7638515778996338,1861.8736517552932,1133.3832587141865,2636.168782745617,False
heldout_benign_stream_30,0,0,1500,0.0,0,1500,0.20947265625,0.286,0.7647018758399331,2161.052021727097,1133.3832587141865,2636.168782745617,False
heldout_benign_stream_31,0,0,1500,0.0,0,1500,0.2119140625,0.28933333333333333,0.764123862809892,2446.836782259673,1133.3832587141865,2636.168782745617,False
heldout_benign_stream_32,0,0,1500,0.0,0,1500,0.20947265625,0.286,0.764167557539527,2161.050098181215,1133.3832587141865,2636.168782745617,False
heldout_benign_stream_33,0,0,1500,0.0,0,1500,0.2109375,0.288,0.7638005168195586,2328.238859556348,1133.3832587141865,2636.168782745617,False
heldout_benign_stream_34,0,0,1500,0.0,0,1500,0.21142578125,0.2886666666666667,0.7643669429050441,2386.8017407063667,1133.3832587141865,2636.168782745617,False
heldout_benign_stream_35,0,0,1500,0.0,0,1500,0.20361328125,0.278,0.7640853298665848,1604.1810761024508,1133.3832587141865,2636.168782745617,False
heldout_benign_stream_36,0,0,1500,0.0,0,1500,0.2080078125,0.284,0.7647342627563184,2005.8852255482436,1133.3832587141865,2636.168782745617,False
heldout_benign_stream_37,0,0,1500,0.0,0,1500,0.20947265625,0.286,0.7638696963972175,2161.049025881103,1133.3832587141865,2636.168782745617,False
heldout_benign_stream_38,0,0,1500,0.0,0,1500,0.2060546875,0.2813333333333333,0.7646385019665076,1816.2129539934588,1133.3832587141865,2636.168782745617,False
heldout_benign_stream_39,0,0,1500,0.0,0,1500,0.20654296875,0.282,0.7643294554454907,1861.8753721144583,1133.3832587141865,2636.168782745617,False
heldout_benign_stream_40,0,0,1500,0.0,0,1500,0.20458984375,0.2793333333333333,0.7639652269832815,1685.841964763212,1133.3832587141865,2636.168782745617,False
heldout_benign_stream_41,0,0,1500,0.0,0,1500,0.21044921875,0.28733333333333333,0.7647597219998815,2271.1203017867397,1133.3832587141865,2636.168782745617,False
heldout_benign_stream_42,0,0,1500,0.0,0,1500,0.20361328125,0.278,0.7644873971208603,1604.182523544566,1133.3832587141865,2636.168782745617,False
heldout_benign_stream_43,0,0,1500,0.0,0,1500,0.20458984375,0.2793333333333333,0.7649620326355586,1685.84555326356,1133.3832587141865,2636.168782745617,False
heldout_benign_stream_44,0,0,1500,0.0,0,1500,0.20849609375,0.2846666666666667,0.7647919552555323,2056.326527588601,1133.3832587141865,2636.168782745617,False
heldout_benign_stream_45,0,0,1500,0.0,0,1500,0.21044921875,0.28733333333333333,0.7638338229546029,2271.116968550177,1133.3832587141865,2636.168782745617,False
heldout_benign_stream_46,0,0,1500,0.0,0,1500,0.2109375,0.288,0.7645927257691372,2328.2417115085664,1133.3832587141865,2636.168782745617,False
heldout_benign_stream_47,0,0,1500,0.0,0,1500,0.2119140625,0.28933333333333333,0.7640281380541196,2446.8364376505524,1133.3832587141865,2636.168782745617,False
heldout_benign_stream_48,0,0,1500,0.0,0,1500,0.20849609375,0.2846666666666667,0.764625301881383,2056.325927636454,1133.3832587141865,2636.168782745617,False
heldout_benign_stream_49,0,0,1500,0.0,0,1500,0.20849609375,0.2846666666666667,0.7649603879234963,2056.3271339462053,1133.3832587141865,2636.168782745617,False
attacker_stream_0,0,1,1500,1.0,1500,1500,0.21728515625,0.2966666666666667,0.7683019425488229,3215.929179650152,1133.3832587141865,2636.168782745617,True
attacker_stream_1,0,1,1500,1.0,1500,1500,0.22412109375,0.306,0.7680588942178644,4554.350097663978,1133.3832587141865,2636.168782745617,True
attacker_stream_2,0,1,1500,1.0,1500,1500,0.2216796875,0.30266666666666664,0.7669118387907651,4022.066153531937,1133.3832587141865,2636.168782745617,True
attacker_stream_3,0,1,1500,1.0,1500,1500,0.21630859375,0.29533333333333334,0.7662921622170096,3059.9970513879634,1133.3832587141865,2636.168782745617,True
attacker_stream_4,0,1,1500,1.0,1500,1500,0.2119140625,0.28933333333333333,0.7654075350626786,2446.841403479783,1133.3832587141865,2636.168782745617,False
attacker_stream_5,0,1,1500,1.0,1500,1500,0.22021484375,0.3006666666666667,0.7677650926244337,3733.070319900634,1133.3832587141865,2636.168782745617,True
attacker_stream_6,0,1,1500,1.0,1500,1500,0.2216796875,0.30266666666666664,0.767564334669088,4022.0685025170988,1133.3832587141865,2636.168782745617,True
attacker_stream_7,0,1,1500,1.0,1500,1500,0.21337890625,0.29133333333333333,0.7673226362764046,2636.1827636323774,1133.3832587141865,2636.168782745617,True
attacker_stream_8,0,1,1500,1.0,1500,1500,0.21484375,0.29333333333333333,0.7663926373174437,2840.1846333608028,1133.3832587141865,2636.168782745617,True
attacker_stream_9,0,1,1500,1.0,1500,1500,0.2177734375,0.29733333333333334,0.7660426857452486,3296.8413944595036,1133.3832587141865,2636.168782745617,True
attacker_stream_10,0,1,1500,1.0,1500,1500,0.2177734375,0.29733333333333334,0.7664096138607185,3296.842715400719,1133.3832587141865,2636.168782745617,True
attacker_stream_11,0,1,1500,1.0,1500,1500,0.21435546875,0.2926666666666667,0.7664758231769428,2770.4846862659965,1133.3832587141865,2636.168782745617,True
