split,stream_id,label,size,attacker_ratio,attacker_count,score,min_w_statistic,detection_step,suspicious,distances_seen,growing_set_size
attacker,7,1,3000,1.0,3000,0.42984313094798643,0.5701568690520136,-1,False,2999,842
attacker,8,1,3000,1.0,3000,0.4141841219171838,0.5858158780828162,-1,False,2999,899
attacker,9,1,3000,1.0,3000,0.4111733529216951,0.5888266470783049,-1,False,2999,868
attacker,10,1,3000,1.0,3000,0.4345947709315312,0.5654052290684688,331,True,330,253
attacker,11,1,3000,1.0,3000,0.44851023417257974,0.5514897658274203,161,True,160,140
attacker,12,1,3000,1.0,3000,0.44126892998236267,0.5587310700176373,411,True,410,316
attacker,13,1,3000,1.0,3000,0.38984512767459756,0.6101548723254024,-1,False,2999,905
attacker,14,1,3000,1.0,3000,0.42686201728672457,0.5731379827132754,-1,False,2999,903
attacker,15,1,3000,1.0,3000,0.45261183162442076,0.5473881683755792,401,True,400,312
attacker,16,1,3000,1.0,3000,0.42697483863912233,0.5730251613608777,-1,False,2999,885
attacker,17,1,3000,1.0,3000,0.45049189218128105,0.549508107818719,341,True,340,264
attacker,18,1,3000,1.0,3000,0.43847966699471796,0.561520333005282,341,True,340,255
attacker,19,1,3000,1.0,3000,0.4334513604425202,0.5665486395574798,361,True,360,277
attacker,20,1,3000,1.0,3000,0.43501325968620475,0.5649867403137953,321,True,320,252
attacker,21,1,3000,1.0,3000,0.4246721068550672,0.5753278931449328,-1,False,2999,890
attacker,22,1,3000,1.0,3000,0.4500781206436357,0.5499218793563643,341,True,340,268
attacker,23,1,3000,1.0,3000,0.44314634272554776,0.5568536572744522,321,True,320,257
attacker,24,1,3000,1.0,3000,0.4091461219455911,0.5908538780544089,-1,False,2999,934
attacker,25,1,3000,1.0,3000,0.4278685439143266,0.5721314560856734,-1,False,2999,870
attacker,26,1,3000,1.0,3000,0.4378328749273652,0.5621671250726348,341,True,340,269
attacker,27,1,3000,1.0,3000,0.4478684357177475,0.5521315642822525,381,True,380,294
attacker,28,1,3000,1.0,3000,0.435111579802578,0.564888420197422,321,True,320,257
attacker,29,1,3000,1.0,3000,0.4209685860252921,0.5790314139747079,-1,False,2999,878
attacker,30,1,3000,1.0,3000,0.43907162413656087,0.5609283758634391,271,True,270,223
attacker,31,1,3000,1.0,3000,0.413071947550828,0.586928052449172,-1,False,2999,864
attacker,32,1,3000,1.0,3000,0.4308830621707401,0.5691169378292599,-1,False,2999,893
attacker,33,1,3000,1.0,3000,0.39937929987581844,0.6006207001241816,-1,False,2999,916
attacker,34,1,3000,1.0,3000,0.41454997231059065,0.5854500276894093,-1,False,2999,920
attacker,35,1,3000,1.0,3000,0.4352382476694485,0.5647617523305515,301,True,300,232
attacker,36,1,3000,1.0,3000,0.4230986801420842,0.5769013198579158,-1,False,2999,864
attacker,37,1,3000,1.0,3000,0.4257660140567585,0.5742339859432415,-1,False,2999,903
attacker,38,1,3000,1.0,3000,0.432013938630039,0.567986061369961,-1,False,2999,890
attacker,39,1,3000,1.0,3000,0.4129902929008846,0.5870097070991154,-1,False,2999,884
attacker,40,1,3000,1.0,3000,0.45043738535594646,0.5495626146440535,351,True,350,269
attacker,41,1,3000,1.0,3000,0.4263568886777994,0.5736431113222006,-1,False,2999,855
attacker,42,1,3000,1.0,3000,0.43337427433490894,0.5666257256650911,361,True,360,280
attacker,43,1,3000,1.0,3000,0.42862208672188906,0.5713779132781109,-1,False,2999,898
attacker,44,1,3000,1.0,3000,0.42690640319555984,0.5730935968044402,-1,False,2999,853
attacker,45,1,3000,1.0,3000,0.42785575492063654,0.5721442450793635,-1,False,2999,895
attacker,46,1,3000,1.0,3000,0.4006315957744998,0.5993684042255002,-1,False,2999,941
attacker,47,1,3000,1.0,3000,0.406739419697275,0.593260580302725,-1,False,2999,894
attacker,48,1,3000,1.0,3000,0.4203371504343394,0.5796628495656606,-1,False,2999,880
attacker,49,1,3000,1.0,3000,0.439349800749118,0.560650199250882,401,True,400,299
