split,batch_id,label,size,attacker_ratio,attacker_count,score,p_value,suspicious
heldout_benign,0,0,1500,0.0,0,403.71273968912504,0.7322677322677322,False
heldout_benign,1,0,1500,0.0,0,405.3959862716482,0.36563436563436563,False
heldout_benign,2,0,1500,0.0,0,403.22570611798284,0.8251748251748252,False
heldout_benign,3,0,1500,0.0,0,404.6864505057481,0.5234765234765235,False
heldout_benign,4,0,1500,0.0,0,404.6713033598861,0.5274725274725275,False
heldout_benign,5,0,1500,0.0,0,404.80788820937056,0.4915084915084915,False
heldout_benign,6,0,1500,0.0,0,404.3222512886119,0.6093906093906094,False
heldout_benign,7,0,1500,0.0,0,405.20083306698416,0.3996003996003996,False
heldout_benign,8,0,1500,0.0,0,403.9093177305597,0.6983016983016983,False
heldout_benign,9,0,1500,0.0,0,406.0789276828788,0.23976023976023977,False
heldout_benign,10,0,1500,0.0,0,405.42073746947096,0.36063936063936064,False
heldout_benign,11,0,1500,0.0,0,405.10128473858623,0.4175824175824176,False
heldout_benign,12,0,1500,0.0,0,404.26240929838673,0.6183816183816184,False
heldout_benign,13,0,1500,0.0,0,403.92448018103846,0.6963036963036963,False
heldout_benign,14,0,1500,0.0,0,404.5652049982478,0.5454545454545454,False
heldout_benign,15,0,1500,0.0,0,404.2798047368565,0.6143856143856143,False
heldout_benign,16,0,1500,0.0,0,404.5352984134398,0.5574425574425574,False
heldout_benign,17,0,1500,0.0,0,403.6283262617388,0.7502497502497503,False
heldout_benign,18,0,1500,0.0,0,404.1404687604515,0.6503496503496503,False
heldout_benign,19,0,1500,0.0,0,403.2717735975349,0.8191808191808192,False
heldout_benign,20,0,1500,0.0,0,405.2379662170811,0.3946053946053946,False
heldout_benign,21,0,1500,0.0,0,403.8518479406285,0.7092907092907093,False
heldout_benign,22,0,1500,0.0,0,403.93633197801466,0.6933066933066933,False
heldout_benign,23,0,1500,0.0,0,403.3912647713624,0.7942057942057942,False
heldout_benign,24,0,1500,0.0,0,402.20219688136723,0.9410589410589411,False
heldout_benign,25,0,1500,0.0,0,404.33056670001724,0.6093906093906094,False
heldout_benign,26,0,1500,0.0,0,403.30454764525996,0.8141858141858141,False
heldout_benign,27,0,1500,0.0,0,404.30167644207035,0.6113886113886113,False
heldout_benign,28,0,1500,0.0,0,404.2856349799626,0.6143856143856143,False
heldout_benign,29,0,1500,0.0,0,403.5085755420734,0.7722277722277723,False
heldout_benign,30,0,1500,0.0,0,402.8653077771411,0.8821178821178821,False
heldout_benign,31,0,1500,0.0,0,403.24596584754477,0.8231768231768232,False
heldout_benign,32,0,1500,0.0,0,404.2896340462552,0.6123876123876124,False
heldout_benign,33,0,1500,0.0,0,404.4497034304617,0.5824175824175825,False
heldout_benign,34,0,1500,0.0,0,403.63165438736326,0.7502497502497503,False
heldout_benign,35,0,1500,0.0,0,402.76614969782173,0.8911088911088911,False
heldout_benign,36,0,1500,0.0,0,403.82696343879985,0.7152847152847153,False
heldout_benign,37,0,1500,0.0,0,403.62199993845604,0.7522477522477522,False
heldout_benign,38,0,1500,0.0,0,406.1486769064804,0.22777222777222778,False
heldout_benign,39,0,1500,0.0,0,404.1306649958959,0.6513486513486514,False
heldout_benign,40,0,1500,0.0,0,403.34851098563905,0.8051948051948052,False
heldout_benign,41,0,1500,0.0,0,403.9253979639187,0.6963036963036963,False
heldout_benign,42,0,1500,0.0,0,403.9452942769913,0.6893106893106893,False
heldout_benign,43,0,1500,0.0,0,404.4040883135718,0.5964035964035964,False
heldout_benign,44,0,1500,0.0,0,405.43847370498054,0.35764235764235763,False
heldout_benign,45,0,1500,0.0,0,404.86863469174517,0.47352647352647353,False
heldout_benign,46,0,1500,0.0,0,404.52444999563863,0.5614385614385614,False
heldout_benign,47,0,1500,0.0,0,404.8772863315875,0.4725274725274725,False
heldout_benign,48,0,1500,0.0,0,404.4351662526706,0.5864135864135864,False
heldout_benign,49,0,1500,0.0,0,404.38841872735804,0.5994005994005994,False
attacker,0,1,1500,1.0,1500,521.6515533316189,0.000999000999000999,True
attacker,1,1,1500,1.0,1500,519.2845934567861,0.000999000999000999,True
attacker,2,1,1500,1.0,1500,519.333683565763,0.000999000999000999,True
attacker,3,1,1500,1.0,1500,518.2095771285899,0.000999000999000999,True
attacker,4,1,1500,1.0,1500,519.0689458521025,0.000999000999000999,True
attacker,5,1,1500,1.0,1500,518.5667213074868,0.000999000999000999,True
attacker,6,1,1500,1.0,1500,518.9027773602807,0.000999000999000999,True
attacker,7,1,1500,1.0,1500,520.3033095292691,0.000999000999000999,True
attacker,8,1,1500,1.0,1500,516.835506989759,0.000999000999000999,True
attacker,9,1,1500,1.0,1500,518.1626995179936,0.000999000999000999,True
attacker,10,1,1500,1.0,1500,517.215484179009,0.000999000999000999,True
attacker,11,1,1500,1.0,1500,518.8113642615083,0.000999000999000999,True
attacker,12,1,1500,1.0,1500,520.5739763538957,0.000999000999000999,True
attacker,13,1,1500,1.0,1500,522.1922287780548,0.000999000999000999,True
attacker,14,1,1500,1.0,1500,522.7113095244135,0.000999000999000999,True
attacker,15,1,1500,1.0,1500,517.4198369164233,0.000999000999000999,True
attacker,16,1,1500,1.0,1500,519.7071667263905,0.000999000999000999,True
attacker,17,1,1500,1.0,1500,520.3577468000398,0.000999000999000999,True
attacker,18,1,1500,1.0,1500,517.0732518380067,0.000999000999000999,True
attacker,19,1,1500,1.0,1500,517.58442034379,0.000999000999000999,True
attacker,20,1,1500,1.0,1500,517.8887657225332,0.000999000999000999,True
attacker,21,1,1500,1.0,1500,516.5984871290724,0.000999000999000999,True
attacker,22,1,1500,1.0,1500,520.4032414034758,0.000999000999000999,True
attacker,23,1,1500,1.0,1500,516.4782374603267,0.000999000999000999,True
attacker,24,1,1500,1.0,1500,517.4266140582351,0.000999000999000999,True
attacker,25,1,1500,1.0,1500,515.6979176983276,0.000999000999000999,True
attacker,26,1,1500,1.0,1500,518.280411828685,0.000999000999000999,True
attacker,27,1,1500,1.0,1500,520.3466545331914,0.000999000999000999,True
attacker,28,1,1500,1.0,1500,517.9694355921102,0.000999000999000999,True
attacker,29,1,1500,1.0,1500,521.4045526829246,0.000999000999000999,True
attacker,30,1,1500,1.0,1500,519.1200629964324,0.000999000999000999,True
attacker,31,1,1500,1.0,1500,517.2824590914872,0.000999000999000999,True
attacker,32,1,1500,1.0,1500,521.3336516654196,0.000999000999000999,True
attacker,33,1,1500,1.0,1500,518.4419997415314,0.000999000999000999,True
attacker,34,1,1500,1.0,1500,519.8983111130796,0.000999000999000999,True
attacker,35,1,1500,1.0,1500,519.0629783799498,0.000999000999000999,True
attacker,36,1,1500,1.0,1500,519.6688793820825,0.000999000999000999,True
attacker,37,1,1500,1.0,1500,516.1814942514313,0.000999000999000999,True
attacker,38,1,1500,1.0,1500,522.7891862645482,0.000999000999000999,True
attacker,39,1,1500,1.0,1500,518.5653007872412,0.000999000999000999,True
