split,batch_id,label,size,attacker_ratio,attacker_count,score,w_statistic,p_value,suspicious,distances_used
heldout_benign,0,0,1500,0.0,0,0.31597732893478103,0.684022671065219,0.1958041958041958,False,1500
heldout_benign,1,0,1500,0.0,0,0.31665550647668117,0.6833444935233188,0.22377622377622378,False,1500
heldout_benign,2,0,1500,0.0,0,0.3168601969400606,0.6831398030599394,0.23776223776223776,False,1500
heldout_benign,3,0,1500,0.0,0,0.31935157740222286,0.6806484225977771,0.3856143856143856,False,1500
heldout_benign,4,0,1500,0.0,0,0.31417170426774943,0.6858282957322506,0.11588411588411589,False,1500
heldout_benign,5,0,1500,0.0,0,0.3173469369555523,0.6826530630444477,0.26373626373626374,False,1500
heldout_benign,6,0,1500,0.0,0,0.3151519707106587,0.6848480292893413,0.14985014985014986,False,1500
heldout_benign,7,0,1500,0.0,0,0.32438153417554383,0.6756184658244562,0.8411588411588412,False,1500
heldout_benign,8,0,1500,0.0,0,0.3206857191907124,0.6793142808092876,0.4915084915084915,False,1500
heldout_benign,9,0,1500,0.0,0,0.3215239964716361,0.6784760035283639,0.5754245754245755,False,1500
heldout_benign,10,0,1500,0.0,0,0.31665264659921966,0.6833473534007803,0.22377622377622378,False,1500
heldout_benign,11,0,1500,0.0,0,0.3216082164424503,0.6783917835575497,0.5794205794205795,False,1500
heldout_benign,12,0,1500,0.0,0,0.3114975344464286,0.6885024655535714,0.04795204795204795,True,1500
heldout_benign,13,0,1500,0.0,0,0.32107231700648975,0.6789276829935103,0.5314685314685315,False,1500
heldout_benign,14,0,1500,0.0,0,0.3207046668858258,0.6792953331141742,0.4955044955044955,False,1500
heldout_benign,15,0,1500,0.0,0,0.31532376363934844,0.6846762363606516,0.16183816183816183,False,1500
heldout_benign,16,0,1500,0.0,0,0.3275923664979973,0.6724076335020027,0.8631368631368631,False,1500
heldout_benign,17,0,1500,0.0,0,0.332553060049552,0.667446939950448,0.44155844155844154,False,1500
heldout_benign,18,0,1500,0.0,0,0.33332996855486074,0.6666700314451393,0.3916083916083916,False,1500
heldout_benign,19,0,1500,0.0,0,0.31385963069261,0.68614036930739,0.10589410589410589,False,1500
heldout_benign,20,0,1500,0.0,0,0.3179521485390303,0.6820478514609697,0.2997002997002997,False,1500
heldout_benign,21,0,1500,0.0,0,0.3188811830684992,0.6811188169315008,0.35764235764235763,False,1500
heldout_benign,22,0,1500,0.0,0,0.32421091830792736,0.6757890816920726,0.8131868131868132,False,1500
heldout_benign,23,0,1500,0.0,0,0.3249115856389939,0.6750884143610061,0.8991008991008991,False,1500
heldout_benign,24,0,1500,0.0,0,0.3099087374820375,0.6900912625179625,0.03196803196803197,True,1500
heldout_benign,25,0,1500,0.0,0,0.31992801752669187,0.6800719824733081,0.4275724275724276,False,1500
heldout_benign,26,0,1500,0.0,0,0.3195438269371773,0.6804561730628227,0.4095904095904096,False,1500
heldout_benign,27,0,1500,0.0,0,0.31508255925779727,0.6849174407422027,0.14585414585414586,False,1500
heldout_benign,28,0,1500,0.0,0,0.31990585765436674,0.6800941423456333,0.4275724275724276,False,1500
heldout_benign,29,0,1500,0.0,0,0.3137759516857449,0.6862240483142551,0.0999000999000999,False,1500
heldout_benign,30,0,1500,0.0,0,0.32110098869272075,0.6788990113072793,0.5334665334665335,False,1500
heldout_benign,31,0,1500,0.0,0,0.31699628660260426,0.6830037133973957,0.24775224775224775,False,1500
heldout_benign,32,0,1500,0.0,0,0.3212944140650156,0.6787055859349844,0.5534465534465535,False,1500
heldout_benign,33,0,1500,0.0,0,0.317143480172274,0.682856519827726,0.2517482517482518,False,1500
heldout_benign,34,0,1500,0.0,0,0.3049193772504478,0.6950806227495522,0.005994005994005994,True,1500
heldout_benign,35,0,1500,0.0,0,0.3250404921736125,0.6749595078263875,0.9110889110889111,False,1500
heldout_benign,36,0,1500,0.0,0,0.31652614903529697,0.683473850964703,0.21578421578421578,False,1500
heldout_benign,37,0,1500,0.0,0,0.31558363593763405,0.684416364062366,0.16783216783216784,False,1500
heldout_benign,38,0,1500,0.0,0,0.3271174048540946,0.6728825951459054,0.8951048951048951,False,1500
heldout_benign,39,0,1500,0.0,0,0.3182226485351042,0.6817773514648958,0.3116883116883117,False,1500
heldout_benign,40,0,1500,0.0,0,0.32365378365102204,0.676346216348978,0.7532467532467533,False,1500
heldout_benign,41,0,1500,0.0,0,0.32468358471347547,0.6753164152865245,0.8751248751248751,False,1500
heldout_benign,42,0,1500,0.0,0,0.3358988846114124,0.6641011153885876,0.25574425574425574,False,1500
heldout_benign,43,0,1500,0.0,0,0.3260447274968198,0.6739552725031802,0.989010989010989,False,1500
heldout_benign,44,0,1500,0.0,0,0.3199440769514166,0.6800559230485834,0.42957042957042957,False,1500
heldout_benign,45,0,1500,0.0,0,0.3086563962559492,0.6913436037440508,0.017982017982017984,True,1500
heldout_benign,46,0,1500,0.0,0,0.3186464885718454,0.6813535114281546,0.34765234765234765,False,1500
heldout_benign,47,0,1500,0.0,0,0.33163959520126784,0.6683604047987322,0.5034965034965035,False,1500
heldout_benign,48,0,1500,0.0,0,0.3195286681831906,0.6804713318168094,0.4075924075924076,False,1500
heldout_benign,49,0,1500,0.0,0,0.30558911018177715,0.6944108898182229,0.005994005994005994,True,1500
attacker,0,1,1500,1.0,1500,0.06885788297486284,0.9311421170251372,0.001998001998001998,True,1467
attacker,1,1,1500,1.0,1500,0.06984092218393068,0.9301590778160693,0.001998001998001998,True,1467
attacker,2,1,1500,1.0,1500,0.06801542377931413,0.9319845762206859,0.001998001998001998,True,1465
attacker,3,1,1500,1.0,1500,0.07310380887892498,0.926896191121075,0.001998001998001998,True,1465
attacker,4,1,1500,1.0,1500,0.05698940988400114,0.9430105901159989,0.001998001998001998,True,1463
attacker,5,1,1500,1.0,1500,0.06849842725252486,0.9315015727474751,0.001998001998001998,True,1465
attacker,6,1,1500,1.0,1500,0.06822555751784987,0.9317744424821501,0.001998001998001998,True,1466
attacker,7,1,1500,1.0,1500,0.06722441761255249,0.9327755823874475,0.001998001998001998,True,1466
attacker,8,1,1500,1.0,1500,0.07296955362052404,0.927030446379476,0.001998001998001998,True,1465
attacker,9,1,1500,1.0,1500,0.06799899565949608,0.9320010043405039,0.001998001998001998,True,1465
attacker,10,1,1500,1.0,1500,0.07166592544358807,0.9283340745564119,0.001998001998001998,True,1465
attacker,11,1,1500,1.0,1500,0.07425045322068624,0.9257495467793138,0.001998001998001998,True,1467
attacker,12,1,1500,1.0,1500,0.07330991928732045,0.9266900807126796,0.001998001998001998,True,1465
attacker,13,1,1500,1.0,1500,0.07520120598634883,0.9247987940136512,0.001998001998001998,True,1466
attacker,14,1,1500,1.0,1500,0.07397289398571127,0.9260271060142887,0.001998001998001998,True,1465
attacker,15,1,1500,1.0,1500,0.0722811682420813,0.9277188317579187,0.001998001998001998,True,1465
attacker,16,1,1500,1.0,1500,0.06784934869066273,0.9321506513093373,0.001998001998001998,True,1465
attacker,17,1,1500,1.0,1500,0.06729167653794532,0.9327083234620547,0.001998001998001998,True,1465
attacker,18,1,1500,1.0,1500,0.06722431982966082,0.9327756801703392,0.001998001998001998,True,1465
attacker,19,1,1500,1.0,1500,0.07078458452395986,0.9292154154760401,0.001998001998001998,True,1466
attacker,20,1,1500,1.0,1500,0.07079563369033859,0.9292043663096614,0.001998001998001998,True,1465
attacker,21,1,1500,1.0,1500,0.07399036425274164,0.9260096357472584,0.001998001998001998,True,1465
attacker,22,1,1500,1.0,1500,0.07388903425359616,0.9261109657464038,0.001998001998001998,True,1465
attacker,23,1,1500,1.0,1500,0.07484407175928476,0.9251559282407152,0.001998001998001998,True,1465
attacker,24,1,1500,1.0,1500,0.056789295791974004,0.943210704208026,0.001998001998001998,True,1465
attacker,25,1,1500,1.0,1500,0.0658813860336871,0.9341186139663129,0.001998001998001998,True,1465
attacker,26,1,1500,1.0,1500,0.0699811719316824,0.9300188280683176,0.001998001998001998,True,1466
attacker,27,1,1500,1.0,1500,0.0641360953694643,0.9358639046305357,0.001998001998001998,True,1465
attacker,28,1,1500,1.0,1500,0.07190376078955951,0.9280962392104405,0.001998001998001998,True,1465
attacker,29,1,1500,1.0,1500,0.06724052361647959,0.9327594763835204,0.001998001998001998,True,1467
attacker,30,1,1500,1.0,1500,0.07348941904876649,0.9265105809512335,0.001998001998001998,True,1467
attacker,31,1,1500,1.0,1500,0.06400616227569378,0.9359938377243062,0.001998001998001998,True,1465
attacker,32,1,1500,1.0,1500,0.06251634093296321,0.9374836590670368,0.001998001998001998,True,1465
attacker,33,1,1500,1.0,1500,0.06966745591340917,0.9303325440865908,0.001998001998001998,True,1465
attacker,34,1,1500,1.0,1500,0.06771275987788639,0.9322872401221136,0.001998001998001998,True,1465
attacker,35,1,1500,1.0,1500,0.07668056251285926,0.9233194374871407,0.001998001998001998,True,1467
attacker,36,1,1500,1.0,1500,0.0689371608939241,0.9310628391060759,0.001998001998001998,True,1467
attacker,37,1,1500,1.0,1500,0.07408390663888831,0.9259160933611117,0.001998001998001998,True,1465
attacker,38,1,1500,1.0,1500,0.0495274825978983,0.9504725174021017,0.001998001998001998,True,1464
attacker,39,1,1500,1.0,1500,0.06675834473665576,0.9332416552633442,0.001998001998001998,True,1466
