split,batch_id,label,size,attacker_ratio,attacker_count,score,p_value,suspicious,similar_pair_count,total_pair_count
heldout_benign,0,0,1500,0.0,0,0.009453413386702246,0.6213786213786214,False,10628,1124250
heldout_benign,1,0,1500,0.0,0,0.009464976651100734,0.6163836163836164,False,10641,1124250
heldout_benign,2,0,1500,0.0,0,0.009591283077607293,0.5654345654345654,False,10783,1124250
heldout_benign,3,0,1500,0.0,0,0.009395597064709807,0.6383616383616384,False,10563,1124250
heldout_benign,4,0,1500,0.0,0,0.009499666444296197,0.5934065934065934,False,10680,1124250
heldout_benign,5,0,1500,0.0,0,0.009500555926173004,0.5934065934065934,False,10681,1124250
heldout_benign,6,0,1500,0.0,0,0.009223927062486101,0.6853146853146853,False,10370,1124250
heldout_benign,7,0,1500,0.0,0,0.008775628196575494,0.8391608391608392,False,9866,1124250
heldout_benign,8,0,1500,0.0,0,0.010149877696241939,0.34265734265734266,False,11411,1124250
heldout_benign,9,0,1500,0.0,0,0.009963975983989326,0.42157842157842157,False,11202,1124250
heldout_benign,10,0,1500,0.0,0,0.009946186346453192,0.42957042957042957,False,11182,1124250
heldout_benign,11,0,1500,0.0,0,0.009399154992217034,0.6383616383616384,False,10567,1124250
heldout_benign,12,0,1500,0.0,0,0.00872492772959751,0.8581418581418582,False,9809,1124250
heldout_benign,13,0,1500,0.0,0,0.009095841672225928,0.7302697302697303,False,10226,1124250
heldout_benign,14,0,1500,0.0,0,0.009579719813208806,0.5674325674325674,False,10770,1124250
heldout_benign,15,0,1500,0.0,0,0.009160773849232822,0.7082917082917083,False,10299,1124250
heldout_benign,16,0,1500,0.0,0,0.009012230375806092,0.7702297702297702,False,10132,1124250
heldout_benign,17,0,1500,0.0,0,0.00996575494774294,0.42157842157842157,False,11204,1124250
heldout_benign,18,0,1500,0.0,0,0.009870580386924616,0.45854145854145856,False,11097,1124250
heldout_benign,19,0,1500,0.0,0,0.009281743384478541,0.6723276723276723,False,10435,1124250
heldout_benign,20,0,1500,0.0,0,0.009486324216144097,0.6053946053946054,False,10665,1124250
heldout_benign,21,0,1500,0.0,0,0.009255058928174338,0.6773226773226774,False,10405,1124250
heldout_benign,22,0,1500,0.0,0,0.009554814320658217,0.5774225774225774,False,10742,1124250
heldout_benign,23,0,1500,0.0,0,0.009462308205470314,0.6163836163836164,False,10638,1124250
heldout_benign,24,0,1500,0.0,0,0.00927907493884812,0.6723276723276723,False,10432,1124250
heldout_benign,25,0,1500,0.0,0,0.010201467645096732,0.3246753246753247,False,11469,1124250
heldout_benign,26,0,1500,0.0,0,0.009374249499666445,0.6443556443556444,False,10539,1124250
heldout_benign,27,0,1500,0.0,0,0.009363575717144763,0.6473526473526473,False,10527,1124250
heldout_benign,28,0,1500,0.0,0,0.009702468312208138,0.5244755244755245,False,10908,1124250
heldout_benign,29,0,1500,0.0,0,0.009461418723593507,0.6183816183816184,False,10637,1124250
heldout_benign,30,0,1500,0.0,0,0.009486324216144097,0.6053946053946054,False,10665,1124250
heldout_benign,31,0,1500,0.0,0,0.009645541472092506,0.5514485514485514,False,10844,1124250
heldout_benign,32,0,1500,0.0,0,0.010541249722036914,0.2097902097902098,False,11851,1124250
heldout_benign,33,0,1500,0.0,0,0.00905937291527685,0.7442557442557443,False,10185,1124250
heldout_benign,34,0,1500,0.0,0,0.010241494329553036,0.3086913086913087,False,11514,1124250
heldout_benign,35,0,1500,0.0,0,0.009676673337780743,0.5324675324675324,False,10879,1124250
heldout_benign,36,0,1500,0.0,0,0.009896375361352013,0.44555444555444557,False,11126,1124250
heldout_benign,37,0,1500,0.0,0,0.009384923282188125,0.6433566433566433,False,10551,1124250
heldout_benign,38,0,1500,0.0,0,0.0098554591950189,0.46553446553446554,False,11080,1124250
heldout_benign,39,0,1500,0.0,0,0.00965532577273738,0.5484515484515484,False,10855,1124250
heldout_benign,40,0,1500,0.0,0,0.009849232821881253,0.4695304695304695,False,11073,1124250
heldout_benign,41,0,1500,0.0,0,0.009862575050033356,0.46253746253746253,False,11088,1124250
heldout_benign,42,0,1500,0.0,0,0.009727373804758728,0.5164835164835165,False,10936,1124250
heldout_benign,43,0,1500,0.0,0,0.010695130086724482,0.16683316683316685,False,12024,1124250
heldout_benign,44,0,1500,0.0,0,0.009821658883700245,0.47952047952047955,False,11042,1124250
heldout_benign,45,0,1500,0.0,0,0.010115187903046476,0.3626373626373626,False,11372,1124250
heldout_benign,46,0,1500,0.0,0,0.009086057371581054,0.7352647352647352,False,10215,1124250
heldout_benign,47,0,1500,0.0,0,0.009352901934623082,0.6513486513486514,False,10515,1124250
