split,stream_id,label,size,attacker_ratio,attacker_count,score,min_w_statistic,detection_step,suspicious,distances_seen,growing_set_size
attacker,10,1,3000,1.0,3000,0.0385729053392766,0.9614270946607234,401,True,400,218
attacker,11,1,3000,1.0,3000,0.041250059350695256,0.9587499406493047,701,True,700,306
attacker,12,1,3000,1.0,3000,0.03748245789877991,0.9625175421012201,461,True,460,263
attacker,13,1,3000,1.0,3000,0.041318178129413075,0.9586818218705869,341,True,340,190
attacker,14,1,3000,1.0,3000,0.03990868374797607,0.9600913162520239,511,True,510,263
attacker,15,1,3000,1.0,3000,0.049592845617123404,0.9504071543828766,411,True,410,247
attacker,16,1,3000,1.0,3000,0.038493422725772164,0.9615065772742278,431,True,430,214
attacker,17,1,3000,1.0,3000,0.03849333073469163,0.9615066692653084,131,True,130,91
attacker,18,1,3000,1.0,3000,0.03763878744636562,0.9623612125536344,311,True,310,199
attacker,19,1,3000,1.0,3000,0.04010579653913471,0.9598942034608653,551,True,550,301
attacker,20,1,3000,1.0,3000,0.040649016567736895,0.9593509834322631,121,True,120,85
attacker,21,1,3000,1.0,3000,0.037557543533421334,0.9624424564665787,521,True,520,296
attacker,22,1,3000,1.0,3000,0.0419006493820091,0.9580993506179909,511,True,510,298
attacker,23,1,3000,1.0,3000,0.03909073027822452,0.9609092697217755,581,True,580,284
attacker,24,1,3000,1.0,3000,0.03772398813608935,0.9622760118639107,401,True,400,215
attacker,25,1,3000,1.0,3000,0.037730410339676945,0.962269589660323,251,True,250,170
attacker,26,1,3000,1.0,3000,0.038022883402290875,0.9619771165977091,561,True,560,277
attacker,27,1,3000,1.0,3000,0.03793947949553045,0.9620605205044696,481,True,480,258
attacker,28,1,3000,1.0,3000,0.048453638593072834,0.9515463614069272,441,True,440,259
attacker,29,1,3000,1.0,3000,0.0388830890720695,0.9611169109279305,381,True,380,217
attacker,30,1,3000,1.0,3000,0.038494845121729626,0.9615051548782704,381,True,380,246
attacker,31,1,3000,1.0,3000,0.03751524172002407,0.9624847582799759,491,True,490,286
attacker,32,1,3000,1.0,3000,0.03774976641658023,0.9622502335834198,351,True,350,198
attacker,33,1,3000,1.0,3000,0.040855538957290105,0.9591444610427099,381,True,380,223
attacker,34,1,3000,1.0,3000,0.039534738317215656,0.9604652616827843,111,True,110,87
attacker,35,1,3000,1.0,3000,0.03747070388095963,0.9625292961190404,341,True,340,209
attacker,36,1,3000,1.0,3000,0.04091946014428316,0.9590805398557168,211,True,210,137
attacker,37,1,3000,1.0,3000,0.043756667774717095,0.9562433322252829,431,True,430,228
attacker,38,1,3000,1.0,3000,0.038855288289163514,0.9611447117108365,121,True,120,90
attacker,39,1,3000,1.0,3000,0.04672764822355446,0.9532723517764455,331,True,330,198
attacker,40,1,3000,1.0,3000,0.03894182029123405,0.961058179708766,361,True,360,217
attacker,41,1,3000,1.0,3000,0.04167225736490232,0.9583277426350977,331,True,330,202
attacker,42,1,3000,1.0,3000,0.03763282756715125,0.9623671724328487,601,True,600,260
attacker,43,1,3000,1.0,3000,0.039208254765944583,0.9607917452340554,251,True,250,153
attacker,44,1,3000,1.0,3000,0.0394259091960143,0.9605740908039857,441,True,440,278
attacker,45,1,3000,1.0,3000,0.0406655526268217,0.9593344473731783,541,True,540,295
attacker,46,1,3000,1.0,3000,0.04281837833493385,0.9571816216650662,521,True,520,269
attacker,47,1,3000,1.0,3000,0.03803484846792504,0.961965151532075,321,True,320,185
attacker,48,1,3000,1.0,3000,0.03960730823971459,0.9603926917602854,391,True,390,266
attacker,49,1,3000,1.0,3000,0.04692406048354858,0.9530759395164514,541,True,540,279
