split,batch_id,label,size,attacker_ratio,attacker_count,total_queries,bucket_coverage,new_bucket_rate,spread,cost,low_threshold,high_threshold,suspicious
heldout_benign_stream_0,0,0,1500,0.0,0,1500,0.31005859375,0.42333333333333334,0.7866537992432154,362764.60915331414,144325.67044928955,391366.57551594684,False
heldout_benign_stream_1,0,0,1500,0.0,0,1500,0.30908203125,0.422,0.7861359872754223,345157.0906000181,144325.67044928955,391366.57551594684,False
heldout_benign_stream_2,0,0,1500,0.0,0,1500,0.3076171875,0.42,0.7865506850990557,320335.1971998186,144325.67044928955,391366.57551594684,False
heldout_benign_stream_3,0,0,1500,0.0,0,1500,0.30615234375,0.418,0.7861383563258078,297298.38152235054,144325.67044928955,391366.57551594684,False
heldout_benign_stream_4,0,0,1500,0.0,0,1500,0.3076171875,0.42,0.7865120168223284,320335.1970606128,144325.67044928955,391366.57551594684,False
heldout_benign_stream_5,0,0,1500,0.0,0,1500,0.302734375,0.41333333333333333,0.7859794206236317,249783.87850374277,144325.67044928955,391366.57551594684,False
heldout_benign_stream_6,0,0,1500,0.0,0,1500,0.30224609375,0.4126666666666667,0.7863790259777639,243646.62674408738,144325.67044928955,391366.57551594684,False
heldout_benign_stream_7,0,0,1500,0.0,0,1500,0.31103515625,0.4246666666666667,0.786203742802894,381270.3473208766,144325.67044928955,391366.57551594684,False
heldout_benign_stream_8,0,0,1500,0.0,0,1500,0.30419921875,0.41533333333333333,0.7863436594808789,269138.88202355144,144325.67044928955,391366.57551594684,False
heldout_benign_stream_9,0,0,1500,0.0,0,1500,0.29931640625,0.4086666666666667,0.7869740916395273,209863.28813159242,144325.67044928955,391366.57551594684,False
heldout_benign_stream_10,0,0,1500,0.0,0,1500,0.30615234375,0.418,0.7862587085583589,297298.38195561856,144325.67044928955,391366.57551594684,False
heldout_benign_stream_11,0,0,1500,0.0,0,1500,0.306640625,0.4186666666666667,0.7862536092473458,304787.09869623114,144325.67044928955,391366.57551594684,False
heldout_benign_stream_12,0,0,1500,0.0,0,1500,0.30859375,0.42133333333333334,0.7868970834924006,336676.46053381596,144325.67044928955,391366.57551594684,False
heldout_benign_stream_13,0,0,1500,0.0,0,1500,0.3076171875,0.42,0.7861160010847378,320335.1956349562,144325.67044928955,391366.57551594684,False
heldout_benign_stream_14,0,0,1500,0.0,0,1500,0.31005859375,0.42333333333333334,0.7869262301461417,362764.6101340654,144325.67044928955,391366.57551594684,False
heldout_benign_stream_15,0,0,1500,0.0,0,1500,0.3017578125,0.412,0.7867618978545973,237660.17107593268,144325.67044928955,391366.57551594684,False
heldout_benign_stream_16,0,0,1500,0.0,0,1500,0.30615234375,0.418,0.7868836993591811,297298.38420558546,144325.67044928955,391366.57551594684,False
heldout_benign_stream_17,0,0,1500,0.0,0,1500,0.306640625,0.4186666666666667,0.7865917318656682,304787.0999134726,144325.67044928955,391366.57551594684,False
heldout_benign_stream_18,0,0,1500,0.0,0,1500,0.30224609375,0.4126666666666667,0.7867575315425988,243646.62810670742,144325.67044928955,391366.57551594684,False
heldout_benign_stream_19,0,0,1500,0.0,0,1500,0.30615234375,0.418,0.7867704194527048,297298.3837977778,144325.67044928955,391366.57551594684,False
heldout_benign_stream_20,0,0,1500,0.0,0,1500,0.30517578125,0.4166666666666667,0.7865484507719975,282868.4358254098,144325.67044928955,391366.57551594684,False
heldout_benign_stream_21,0,0,1500,0.0,0,1500,0.31103515625,0.4246666666666667,0.7869163497609796,381270.3498862617,144325.67044928955,391366.57551594684,False
heldout_benign_stream_22,0,0,1500,0.0,0,1500,0.30810546875,0.4206666666666667,0.7862838630025963,328404.199992769,144325.67044928955,391366.57551594684,False
heldout_benign_stream_23,0,0,1500,0.0,0,1500,0.30126953125,0.41133333333333333,0.7867938017097258,231820.80513909203,144325.67044928955,391366.57551594684,False
heldout_benign_stream_24,0,0,1500,0.0,0,1500,0.30615234375,0.418,0.7858898757529345,297298.38062782044,144325.67044928955,391366.57551594684,False
heldout_benign_stream_25,0,0,1500,0.0,0,1500,0.3095703125,0.4226666666666667,0.7860416190751579,353851.3463997172,144325.67044928955,391366.57551594684,False
heldout_benign_stream_26,0,0,1500,0.0,0,1500,0.30517578125,0.4166666666666667,0.7863449085712282,282868.43509265786,144325.67044928955,391366.57551594684,False
heldout_benign_stream_27,0,0,1500,0.0,0,1500,0.30712890625,0.41933333333333334,0.7865041054792393,312464.4537648238,144325.67044928955,391366.57551594684,False
heldout_benign_stream_28,0,0,1500,0.0,0,1500,0.31005859375,0.42333333333333334,0.7866512710970872,362764.6091442128,144325.67044928955,391366.57551594684,False
heldout_benign_stream_29,0,0,1500,0.0,0,1500,0.2998046875,0.4093333333333333,0.7864340328629057,215149.55229277973,144325.67044928955,391366.57551594684,False
heldout_benign_stream_30,0,0,1500,0.0,0,1500,0.3076171875,0.42,0.7867749146395148,320335.19800704496,144325.67044928955,391366.57551594684,False
