split,batch_id,label,size,attacker_ratio,attacker_count,score,p_value,suspicious
heldout_benign,0,0,1500,0.0,0,407.18554481141706,0.7412587412587412,False
heldout_benign,1,0,1500,0.0,0,407.698369182778,0.6913086913086913,False
heldout_benign,2,0,1500,0.0,0,406.48313596627145,0.7982017982017982,False
heldout_benign,3,0,1500,0.0,0,404.4241650365335,0.9230769230769231,False
heldout_benign,4,0,1500,0.0,0,404.7034350708191,0.9120879120879121,False
heldout_benign,5,0,1500,0.0,0,405.0277997397563,0.8951048951048951,False
heldout_benign,6,0,1500,0.0,0,404.6367102116868,0.9140859140859141,False
heldout_benign,7,0,1500,0.0,0,407.0372753202315,0.7582417582417582,False
heldout_benign,8,0,1500,0.0,0,403.8171916743928,0.9500499500499501,False
heldout_benign,9,0,1500,0.0,0,404.6915260281337,0.913086913086913,False
heldout_benign,10,0,1500,0.0,0,407.8410454866397,0.6773226773226774,False
heldout_benign,11,0,1500,0.0,0,410.67555167535613,0.34665334665334663,False
heldout_benign,12,0,1500,0.0,0,407.11453954911195,0.7492507492507493,False
heldout_benign,13,0,1500,0.0,0,406.88561627080696,0.7732267732267732,False
heldout_benign,14,0,1500,0.0,0,406.60949465695273,0.7882117882117882,False
heldout_benign,15,0,1500,0.0,0,406.4861544289963,0.7982017982017982,False
heldout_benign,16,0,1500,0.0,0,408.0615771024111,0.6553446553446554,False
heldout_benign,17,0,1500,0.0,0,406.36359668286985,0.8131868131868132,False
heldout_benign,18,0,1500,0.0,0,404.6633649596749,0.9140859140859141,False
heldout_benign,19,0,1500,0.0,0,404.83638319273695,0.9020979020979021,False
heldout_benign,20,0,1500,0.0,0,408.2445445449672,0.6373626373626373,False
heldout_benign,21,0,1500,0.0,0,405.4469299590673,0.8701298701298701,False
heldout_benign,22,0,1500,0.0,0,407.14915456154245,0.7462537462537463,False
heldout_benign,23,0,1500,0.0,0,408.7615956555097,0.5794205794205795,False
heldout_benign,24,0,1500,0.0,0,406.8385554033628,0.7762237762237763,False
heldout_benign,25,0,1500,0.0,0,405.2435877618809,0.8791208791208791,False
heldout_benign,26,0,1500,0.0,0,402.17339868465905,0.985014985014985,False
heldout_benign,27,0,1500,0.0,0,407.52832286464144,0.7052947052947053,False
heldout_benign,28,0,1500,0.0,0,407.82459436539716,0.6803196803196803,False
heldout_benign,29,0,1500,0.0,0,407.0632470908573,0.7522477522477522,False
heldout_benign,30,0,1500,0.0,0,405.85199718397354,0.8531468531468531,False
heldout_benign,31,0,1500,0.0,0,408.0261454113229,0.6573426573426573,False
heldout_benign,32,0,1500,0.0,0,404.8221560730015,0.903096903096903,False
heldout_benign,33,0,1500,0.0,0,408.46515690663944,0.6083916083916084,False
heldout_benign,34,0,1500,0.0,0,407.07480712703955,0.7512487512487512,False
heldout_benign,35,0,1500,0.0,0,405.9749180715387,0.8381618381618382,False
heldout_benign,36,0,1500,0.0,0,405.62274213111357,0.8651348651348651,False
heldout_benign,37,0,1500,0.0,0,403.6097991027333,0.9560439560439561,False
heldout_benign,38,0,1500,0.0,0,407.2625550441555,0.7352647352647352,False
heldout_benign,39,0,1500,0.0,0,405.0293455717926,0.8951048951048951,False
heldout_benign,40,0,1500,0.0,0,406.20454913563265,0.8221778221778222,False
heldout_benign,41,0,1500,0.0,0,402.79063760923844,0.972027972027972,False
heldout_benign,42,0,1500,0.0,0,406.8157419507864,0.7772227772227772,False
heldout_benign,43,0,1500,0.0,0,405.9610328579961,0.8401598401598401,False
heldout_benign,44,0,1500,0.0,0,406.1189427589206,0.8271728271728271,False
heldout_benign,45,0,1500,0.0,0,408.21548458435745,0.6433566433566433,False
heldout_benign,46,0,1500,0.0,0,407.416042292552,0.7222777222777222,False
heldout_benign,47,0,1500,0.0,0,407.0932511713925,0.7512487512487512,False
heldout_benign,48,0,1500,0.0,0,404.2585096806721,0.9310689310689311,False
heldout_benign,49,0,1500,0.0,0,406.3539554657103,0.8131868131868132,False
attacker,0,1,1500,1.0,1500,661.1612773817513,0.000999000999000999,True
attacker,1,1,1500,1.0,1500,660.9223377103655,0.000999000999000999,True
attacker,2,1,1500,1.0,1500,661.1324283896191,0.000999000999000999,True
attacker,3,1,1500,1.0,1500,660.9098042577999,0.000999000999000999,True
attacker,4,1,1500,1.0,1500,661.0919901727185,0.000999000999000999,True
attacker,5,1,1500,1.0,1500,661.6571898918473,0.000999000999000999,True
attacker,6,1,1500,1.0,1500,662.2874579698586,0.000999000999000999,True
attacker,7,1,1500,1.0,1500,661.4848790016141,0.000999000999000999,True
attacker,8,1,1500,1.0,1500,661.5935777590788,0.000999000999000999,True
attacker,9,1,1500,1.0,1500,662.0071068120722,0.000999000999000999,True
attacker,10,1,1500,1.0,1500,661.4365041253699,0.000999000999000999,True
attacker,11,1,1500,1.0,1500,661.7791209003631,0.000999000999000999,True
attacker,12,1,1500,1.0,1500,662.2835866422682,0.000999000999000999,True
attacker,13,1,1500,1.0,1500,661.4937242142396,0.000999000999000999,True
attacker,14,1,1500,1.0,1500,660.4463854485668,0.000999000999000999,True
attacker,15,1,1500,1.0,1500,661.4290559445631,0.000999000999000999,True
attacker,16,1,1500,1.0,1500,661.6068078657822,0.000999000999000999,True
attacker,17,1,1500,1.0,1500,662.6387651295667,0.000999000999000999,True
attacker,18,1,1500,1.0,1500,660.7388418894055,0.000999000999000999,True
attacker,19,1,1500,1.0,1500,662.0066555470067,0.000999000999000999,True
attacker,20,1,1500,1.0,1500,660.843206674602,0.000999000999000999,True
attacker,21,1,1500,1.0,1500,662.7275731969054,0.000999000999000999,True
attacker,22,1,1500,1.0,1500,662.5174643449016,0.000999000999000999,True
attacker,23,1,1500,1.0,1500,660.6272529880601,0.000999000999000999,True
attacker,24,1,1500,1.0,1500,660.5446561154669,0.000999000999000999,True
attacker,25,1,1500,1.0,1500,660.8011432599809,0.000999000999000999,True
attacker,26,1,1500,1.0,1500,660.9769987435513,0.000999000999000999,True
attacker,27,1,1500,1.0,1500,661.6160749574003,0.000999000999000999,True
attacker,28,1,1500,1.0,1500,660.8663795869492,0.000999000999000999,True
attacker,29,1,1500,1.0,1500,660.9161633069076,0.000999000999000999,True
attacker,30,1,1500,1.0,1500,661.326806258211,0.000999000999000999,True
attacker,31,1,1500,1.0,1500,661.8265925541543,0.000999000999000999,True
attacker,32,1,1500,1.0,1500,660.6758867275564,0.000999000999000999,True
attacker,33,1,1500,1.0,1500,660.8153012510686,0.000999000999000999,True
attacker,34,1,1500,1.0,1500,661.8432199949622,0.000999000999000999,True
attacker,35,1,1500,1.0,1500,661.5366427534168,0.000999000999000999,True
attacker,36,1,1500,1.0,1500,660.9312600571798,0.000999000999000999,True
attacker,37,1,1500,1.0,1500,661.0346214513854,0.000999000999000999,True
attacker,38,1,1500,1.0,1500,661.6744914853265,0.000999000999000999,True
attacker,39,1,1500,1.0,1500,661.89460481409,0.000999000999000999,True
attacker,40,1,1500,1.0,1500,661.4921137466634,0.000999000999000999,True
attacker,41,1,1500,1.0,1500,661.1094088380825,0.000999000999000999,True
attacker,42,1,1500,1.0,1500,661.8850507048995,0.000999000999000999,True
attacker,43,1,1500,1.0,1500,661.3386066026065,0.000999000999000999,True
attacker,44,1,1500,1.0,1500,661.3670699854337,0.000999000999000999,True
attacker,45,1,1500,1.0,1500,660.9572814460649,0.000999000999000999,True
attacker,46,1,1500,1.0,1500,660.6692734005705,0.000999000999000999,True
attacker,47,1,1500,1.0,1500,661.133674367569,0.000999000999000999,True
attacker,48,1,1500,1.0,1500,662.0747915622072,0.000999000999000999,True
attacker,49,1,1500,1.0,1500,661.2109827568424,0.000999000999000999,True
mixed_0.05,0,1,1500,0.05,75,420.2269937456914,0.000999000999000999,True
mixed_0.05,1,1,1500,0.05,75,420.5081268139918,0.000999000999000999,True
mixed_0.05,2,1,1500,0.05,75,418.8978756802948,0.000999000999000999,True
mixed_0.05,3,1,1500,0.05,75,412.6991495522959,0.14985014985014986,False
mixed_0.05,4,1,1500,0.05,75,420.73356220884057,0.000999000999000999,True
mixed_0.05,5,1,1500,0.05,75,422.1673602964464,0.000999000999000999,True
mixed_0.05,6,1,1500,0.05,75,414.6000207442662,0.04795204795204795,True
mixed_0.05,7,1,1500,0.05,75,415.9674460769159,0.016983016983016984,True
mixed_0.05,8,1,1500,0.05,75,418.5126444438244,0.001998001998001998,True
mixed_0.05,9,1,1500,0.05,75,420.704883079825,0.000999000999000999,True
