split,stream_id,label,attacker_ratio,attacker_count_per_batch,batch_size,stream_length_batches,total_queries,detected,alarm_batch,alarm_queries,max_cost,final_cost,final_bucket_coverage,final_new_bucket_rate,final_spread,threshold
heldout_benign,0,0,0.0,0,100,10,1000,False,-1,-1,47.716459308522694,47.716459308522694,0.13330078125,0.15,0.7862925863912885,216.6198543216484
heldout_benign,1,0,0.0,0,100,10,1000,False,-1,-1,46.43040663170724,46.43040663170724,0.1328125,0.08,0.7873249701865723,216.6198543216484
heldout_benign,2,0,0.0,0,100,10,1000,False,-1,-1,57.5789141347029,57.5789141347029,0.13720703125,0.17,0.7873726930329781,216.6198543216484
heldout_benign,3,0,0.0,0,100,10,1000,False,-1,-1,56.07460444944104,56.07460444944104,0.13671875,0.11,0.7869045925760456,216.6198543216484
heldout_benign,4,0,0.0,0,100,10,1000,False,-1,-1,63.09494958508449,63.09494958508449,0.13916015625,0.11,0.7875881888255629,216.6198543216484
heldout_benign,5,0,0.0,0,100,10,1000,False,-1,-1,82.01031724708626,82.01031724708626,0.14453125,0.12,0.7880092093651131,216.6198543216484
heldout_benign,6,0,0.0,0,100,10,1000,False,-1,-1,45.49638656700126,45.49638656700126,0.13232421875,0.13,0.7853456897539635,216.6198543216484
heldout_benign,7,0,0.0,0,100,10,1000,False,-1,-1,60.17928753542659,60.17928753542659,0.13818359375,0.11,0.7866565029843055,216.6198543216484
heldout_benign,8,0,0.0,0,100,10,1000,False,-1,-1,66.15490196329058,66.15490196329058,0.14013671875,0.11,0.7873318011865734,216.6198543216484
heldout_benign,9,0,0.0,0,100,10,1000,False,-1,-1,50.01469796007283,50.01469796007283,0.13427734375,0.16,0.786112429426911,216.6198543216484
heldout_benign,10,0,0.0,0,100,10,1000,False,-1,-1,52.14956109125367,52.14956109125367,0.13525390625,0.07,0.786148463064914,216.6198543216484
heldout_benign,11,0,0.0,0,100,10,1000,False,-1,-1,53.50177011980055,53.50177011980055,0.1357421875,0.11,0.7865831321974025,216.6198543216484
heldout_benign,12,0,0.0,0,100,10,1000,False,-1,-1,53.618885672440555,53.618885672440555,0.1357421875,0.15,0.788004119041849,216.6198543216484
heldout_benign,13,0,0.0,0,100,10,1000,False,-1,-1,66.04026529565783,66.04026529565783,0.14013671875,0.07,0.7865993935108072,216.6198543216484
heldout_benign,14,0,0.0,0,100,10,1000,False,-1,-1,60.182424783955895,60.182424783955895,0.13818359375,0.11,0.7875279609091129,216.6198543216484
heldout_benign,15,0,0.0,0,100,10,1000,False,-1,-1,60.126676979818775,60.126676979818775,0.13818359375,0.09,0.7875980153154675,216.6198543216484
heldout_benign,16,0,0.0,0,100,10,1000,False,-1,-1,74.5068054178396,74.5068054178396,0.142578125,0.11,0.7870649772348758,216.6198543216484
heldout_benign,17,0,0.0,0,100,10,1000,False,-1,-1,54.60013935552665,54.60013935552665,0.13623046875,0.05,0.7856176092377574,216.6198543216484
heldout_benign,18,0,0.0,0,100,10,1000,False,-1,-1,63.20814656348457,63.20814656348457,0.13916015625,0.15,0.7879206828255837,216.6198543216484
heldout_benign,19,0,0.0,0,100,10,1000,False,-1,-1,48.726093157870594,48.726093157870594,0.1337890625,0.11,0.786379538668264,216.6198543216484
heldout_benign,20,0,0.0,0,100,10,1000,False,-1,-1,76.24579826786731,76.24579826786731,0.14306640625,0.09,0.7859771718017909,216.6198543216484
heldout_benign,21,0,0.0,0,100,10,1000,False,-1,-1,84.16164520316019,84.16164520316019,0.14501953125,0.18,0.7869535991414439,216.6198543216484
heldout_benign,22,0,0.0,0,100,10,1000,False,-1,-1,63.29238315944621,63.29238315944621,0.13916015625,0.18,0.787986403926041,216.6198543216484
heldout_benign,23,0,0.0,0,100,10,1000,False,-1,-1,78.39827005335749,78.39827005335749,0.1435546875,0.2,0.7860463709830718,216.6198543216484
heldout_benign,24,0,0.0,0,100,10,1000,False,-1,-1,72.9772513924824,72.9772513924824,0.14208984375,0.19,0.7873856972756658,216.6198543216484
heldout_benign,25,0,0.0,0,100,10,1000,False,-1,-1,56.04501242146596,56.04501242146596,0.13671875,0.1,0.7864623625829676,216.6198543216484
heldout_benign,26,0,0.0,0,100,10,1000,False,-1,-1,53.529848019013485,53.529848019013485,0.1357421875,0.12,0.7866047708676633,216.6198543216484
heldout_benign,27,0,0.0,0,100,10,1000,False,-1,-1,60.26134243160782,60.26134243160782,0.13818359375,0.14,0.7861161963679804,216.6198543216484
heldout_benign,28,0,0.0,0,100,10,1000,False,-1,-1,48.67335329760645,48.67335329760645,0.1337890625,0.09,0.7872851330393333,216.6198543216484
heldout_benign,29,0,0.0,0,100,10,1000,False,-1,-1,102.05472996296888,102.05472996296888,0.14892578125,0.21,0.7869723122122622,216.6198543216484
heldout_benign,30,0,0.0,0,100,10,1000,False,-1,-1,48.8379036160642,48.8379036160642,0.1337890625,0.15,0.7863268881664887,216.6198543216484
heldout_benign,31,0,0.0,0,100,10,1000,False,-1,-1,72.94327801234594,72.94327801234594,0.14208984375,0.18,0.7857264250155375,216.6198543216484
heldout_benign,32,0,0.0,0,100,10,1000,False,-1,-1,45.30767599455739,45.30767599455739,0.13232421875,0.06,0.787370530741779,216.6198543216484
heldout_benign,33,0,0.0,0,100,10,1000,False,-1,-1,44.427124608112656,44.427124608112656,0.1318359375,0.12,0.7851841394630551,216.6198543216484
heldout_benign,34,0,0.0,0,100,10,1000,False,-1,-1,80.1796427654381,80.1796427654381,0.14404296875,0.16,0.7867949521790064,216.6198543216484
heldout_benign,35,0,0.0,0,100,10,1000,False,-1,-1,64.68833183276426,64.68833183276426,0.1396484375,0.14,0.7870271701825828,216.6198543216484
heldout_benign,36,0,0.0,0,100,10,1000,False,-1,-1,52.20779312339076,52.20779312339076,0.13525390625,0.09,0.7867684719918793,216.6198543216484
heldout_benign,37,0,0.0,0,100,10,1000,False,-1,-1,45.35742077116461,45.35742077116461,0.13232421875,0.08,0.7856329686882285,216.6198543216484
heldout_benign,38,0,0.0,0,100,10,1000,False,-1,-1,57.49361346470286,57.49361346470286,0.13720703125,0.14,0.7870113958107432,216.6198543216484
heldout_benign,39,0,0.0,0,100,10,1000,False,-1,-1,46.59766043682262,46.59766043682262,0.1328125,0.14,0.7871176938297323,216.6198543216484
heldout_benign,40,0,0.0,0,100,10,1000,False,-1,-1,51.02674529253328,51.02674529253328,0.134765625,0.1,0.7865357264200245,216.6198543216484
heldout_benign,41,0,0.0,0,100,10,1000,False,-1,-1,72.77466894678874,72.77466894678874,0.14208984375,0.12,0.7855572401385371,216.6198543216484
heldout_benign,42,0,0.0,0,100,10,1000,False,-1,-1,47.52188512439402,47.52188512439402,0.13330078125,0.08,0.786688646355546,216.6198543216484
heldout_benign,43,0,0.0,0,100,10,1000,False,-1,-1,72.94178749031484,72.94178749031484,0.14208984375,0.18,0.7853123911180104,216.6198543216484
heldout_benign,44,0,0.0,0,100,10,1000,False,-1,-1,60.18217529739487,60.18217529739487,0.13818359375,0.11,0.7874586590866046,216.6198543216484
heldout_benign,45,0,0.0,0,100,10,1000,False,-1,-1,50.04005367408476,50.04005367408476,0.13427734375,0.17,0.7853779055413371,216.6198543216484
heldout_benign,46,0,0.0,0,100,10,1000,False,-1,-1,60.15226493581018,60.15226493581018,0.13818359375,0.1,0.7869280030908581,216.6198543216484
heldout_benign,47,0,0.0,0,100,10,1000,False,-1,-1,64.68900561757339,64.68900561757339,0.1396484375,0.14,0.7872143326295605,216.6198543216484
heldout_benign,48,0,0.0,0,100,10,1000,False,-1,-1,42.398963524468385,42.398963524468385,0.130859375,0.11,0.7866056449391078,216.6198543216484
heldout_benign,49,0,0.0,0,100,10,1000,False,-1,-1,74.39407333141072,74.39407333141072,0.142578125,0.07,0.7868616198935238,216.6198543216484
attacker,0,1,1.0,100,100,10,1000,False,-1,-1,3.357177761800103,3.0037907980781284,0.0556640625,0.03,0.5880239462076375,216.6198543216484
attacker,1,1,1.0,100,100,10,1000,False,-1,-1,3.339267317001741,3.339267317001741,0.06005859375,0.07,0.5906826837554146,216.6198543216484
attacker,2,1,1.0,100,100,10,1000,False,-1,-1,3.184308137183582,3.184308137183582,0.05810546875,0.06,0.5834718019231631,216.6198543216484
attacker,3,1,1.0,100,100,10,1000,False,-1,-1,3.2071825647515366,3.034091691720147,0.0576171875,0.01,0.5872223085740479,216.6198543216484
attacker,4,1,1.0,100,100,10,1000,False,-1,-1,3.2390519945939706,2.8889004690093265,0.05322265625,0.03,0.5838042429331735,216.6198543216484
attacker,5,1,1.0,100,100,10,1000,False,-1,-1,3.233979485750215,3.233979485750215,0.05712890625,0.09,0.5869510003899777,216.6198543216484
attacker,6,1,1.0,100,100,10,1000,False,-1,-1,3.0658705041991428,2.9332665445003534,0.05419921875,0.03,0.5854619800023411,216.6198543216484
attacker,7,1,1.0,100,100,10,1000,False,-1,-1,3.134658353259485,3.061985992975961,0.05615234375,0.04,0.5904471409760043,216.6198543216484
attacker,8,1,1.0,100,100,10,1000,False,-1,-1,3.109081437872345,3.0361144473326522,0.05712890625,0.02,0.5864329341628769,216.6198543216484
attacker,9,1,1.0,100,100,10,1000,False,-1,-1,3.4610646175609063,3.4610646175609063,0.060546875,0.11,0.5859430818419369,216.6198543216484
attacker,10,1,1.0,100,100,10,1000,False,-1,-1,3.3578320992141393,3.2893203297185956,0.06005859375,0.05,0.592364076176763,216.6198543216484
attacker,11,1,1.0,100,100,10,1000,False,-1,-1,3.300330900892568,3.2932785455317015,0.05908203125,0.08,0.5845069302275054,216.6198543216484
attacker,12,1,1.0,100,100,10,1000,False,-1,-1,3.322089326606022,3.3025192787533926,0.06005859375,0.06,0.5882526731308734,216.6198543216484
attacker,13,1,1.0,100,100,10,1000,False,-1,-1,3.278568574689318,3.0267765677968113,0.0556640625,0.04,0.5866311044628272,216.6198543216484
attacker,14,1,1.0,100,100,10,1000,False,-1,-1,3.078217842746107,3.078217842746107,0.0546875,0.07,0.58907968942983,216.6198543216484
attacker,15,1,1.0,100,100,10,1000,False,-1,-1,3.2222046727642573,3.2222046727642573,0.05859375,0.06,0.5872442501130974,216.6198543216484
attacker,16,1,1.0,100,100,10,1000,False,-1,-1,3.3108547243880695,3.077357954239852,0.05615234375,0.05,0.5869393524381963,216.6198543216484
