split,batch_id,label,size,attacker_ratio,attacker_count,score,p_value,suspicious,similar_pair_count,total_pair_count
heldout_benign,0,0,1500,0.0,0,0.010505670446964642,0.47952047952047955,False,11811,1124250
heldout_benign,1,0,1500,0.0,0,0.009577940849455192,0.913086913086913,False,10768,1124250
heldout_benign,2,0,1500,0.0,0,0.009918612408272182,0.8291708291708292,False,11151,1124250
heldout_benign,3,0,1500,0.0,0,0.0113026462085835,0.16583416583416583,False,12707,1124250
heldout_benign,4,0,1500,0.0,0,0.009403602401601067,0.7552447552447552,False,10572,1124250
heldout_benign,5,0,1500,0.0,0,0.009985323549032688,0.7852147852147852,False,11226,1124250
heldout_benign,6,0,1500,0.0,0,0.01131065154547476,0.16583416583416583,False,12716,1124250
heldout_benign,7,0,1500,0.0,0,0.009378696909050478,0.7432567432567433,False,10544,1124250
heldout_benign,8,0,1500,0.0,0,0.010057371581054035,0.7412587412587412,False,11307,1124250
heldout_benign,9,0,1500,0.0,0,0.00914209472981988,0.5734265734265734,False,10278,1124250
heldout_benign,10,0,1500,0.0,0,0.010479875472537247,0.4915084915084915,False,11782,1124250
heldout_benign,11,0,1500,0.0,0,0.009350233488992662,0.7292707292707292,False,10512,1124250
heldout_benign,12,0,1500,0.0,0,0.010771625528129864,0.33166833166833165,False,12110,1124250
heldout_benign,13,0,1500,0.0,0,0.00999599733155437,0.7812187812187812,False,11238,1124250
heldout_benign,14,0,1500,0.0,0,0.009191016233044252,0.6233766233766234,False,10333,1124250
heldout_benign,15,0,1500,0.0,0,0.010429175005559262,0.5214785214785215,False,11725,1124250
heldout_benign,16,0,1500,0.0,0,0.010634645319101623,0.40559440559440557,False,11956,1124250
heldout_benign,17,0,1500,0.0,0,0.009214142761841227,0.6413586413586414,False,10359,1124250
heldout_benign,18,0,1500,0.0,0,0.010464754280631532,0.4935064935064935,False,11765,1124250
heldout_benign,19,0,1500,0.0,0,0.009790527018012009,0.935064935064935,False,11007,1124250
heldout_benign,20,0,1500,0.0,0,0.009805648209917722,0.9270729270729271,False,11024,1124250
heldout_benign,21,0,1500,0.0,0,0.010242383811429842,0.6393606393606394,False,11515,1124250
heldout_benign,22,0,1500,0.0,0,0.01108294418501223,0.22577422577422576,False,12460,1124250
heldout_benign,23,0,1500,0.0,0,0.01045141205247943,0.5074925074925075,False,11750,1124250
heldout_benign,24,0,1500,0.0,0,0.009928396708917056,0.8231768231768232,False,11162,1124250
heldout_benign,25,0,1500,0.0,0,0.010397153657994219,0.5454545454545454,False,11689,1124250
heldout_benign,26,0,1500,0.0,0,0.010370469201690016,0.5614385614385614,False,11659,1124250
heldout_benign,27,0,1500,0.0,0,0.010088503446742272,0.7292707292707292,False,11342,1124250
heldout_benign,28,0,1500,0.0,0,0.010054703135423615,0.7412587412587412,False,11304,1124250
heldout_benign,29,0,1500,0.0,0,0.010585723815877251,0.4435564435564436,False,11901,1124250
heldout_benign,30,0,1500,0.0,0,0.009648209917722927,0.965034965034965,False,10847,1124250
heldout_benign,31,0,1500,0.0,0,0.010692461641094062,0.37962037962037964,False,12021,1124250
