split,batch_id,label,size,attacker_ratio,attacker_count,total_queries,bucket_coverage,new_bucket_rate,spread,cost,low_threshold,high_threshold,suspicious
heldout_benign_stream_0,0,0,1500,0.0,0,1500,0.166015625,0.22666666666666666,0.696014359087571,238.80677667483798,276.7709018988584,656.8360264658867,True
heldout_benign_stream_1,0,0,1500,0.0,0,1500,0.1728515625,0.236,0.6953023563100412,337.0382196935699,276.7709018988584,656.8360264658867,False
heldout_benign_stream_2,0,0,1500,0.0,0,1500,0.17138671875,0.234,0.6971336251269459,313.02488445029206,276.7709018988584,656.8360264658867,False
heldout_benign_stream_3,0,0,1500,0.0,0,1500,0.16943359375,0.23133333333333334,0.6941100698201468,283.6521505114566,276.7709018988584,656.8360264658867,False
heldout_benign_stream_4,0,0,1500,0.0,0,1500,0.166015625,0.22666666666666666,0.6948141421837741,238.80245589398433,276.7709018988584,656.8360264658867,True
heldout_benign_stream_5,0,0,1500,0.0,0,1500,0.16748046875,0.22866666666666666,0.694768256733554,257.0730946809988,276.7709018988584,656.8360264658867,True
heldout_benign_stream_6,0,0,1500,0.0,0,1500,0.16650390625,0.22733333333333333,0.6920333253006717,244.73189209952508,276.7709018988584,656.8360264658867,True
heldout_benign_stream_7,0,0,1500,0.0,0,1500,0.16796875,0.22933333333333333,0.6944063977719898,263.47133152486225,276.7709018988584,656.8360264658867,True
heldout_benign_stream_8,0,0,1500,0.0,0,1500,0.1669921875,0.228,0.6951007625715196,250.83194703973408,276.7709018988584,656.8360264658867,True
heldout_benign_stream_9,0,0,1500,0.0,0,1500,0.16845703125,0.23,0.6948913208336661,270.03377132703014,276.7709018988584,656.8360264658867,True
heldout_benign_stream_10,0,0,1500,0.0,0,1500,0.1748046875,0.23866666666666667,0.6951318240728289,371.9834040841631,276.7709018988584,656.8360264658867,False
heldout_benign_stream_11,0,0,1500,0.0,0,1500,0.1708984375,0.23333333333333334,0.6940364035353518,305.3971950315854,276.7709018988584,656.8360264658867,False
heldout_benign_stream_12,0,0,1500,0.0,0,1500,0.16943359375,0.23133333333333334,0.6960568933302863,283.65915907609315,276.7709018988584,656.8360264658867,False
heldout_benign_stream_13,0,0,1500,0.0,0,1500,0.17333984375,0.23666666666666666,0.6954009705780538,345.4518346266783,276.7709018988584,656.8360264658867,False
heldout_benign_stream_14,0,0,1500,0.0,0,1500,0.1728515625,0.236,0.695019836507258,337.0372026222799,276.7709018988584,656.8360264658867,False
heldout_benign_stream_15,0,0,1500,0.0,0,1500,0.169921875,0.232,0.696328211099492,290.7290615920451,276.7709018988584,656.8360264658867,False
heldout_benign_stream_16,0,0,1500,0.0,0,1500,0.173828125,0.23733333333333334,0.6955413684634201,354.077479247512,276.7709018988584,656.8360264658867,False
heldout_benign_stream_17,0,0,1500,0.0,0,1500,0.1708984375,0.23333333333333334,0.6968171708533484,305.4072057939302,276.7709018988584,656.8360264658867,False
heldout_benign_stream_18,0,0,1500,0.0,0,1500,0.1669921875,0.228,0.6955335762806403,250.83350516908692,276.7709018988584,656.8360264658867,True
heldout_benign_stream_19,0,0,1500,0.0,0,1500,0.16552734375,0.226,0.6953839607881087,233.01095020710483,276.7709018988584,656.8360264658867,True
heldout_benign_stream_20,0,0,1500,0.0,0,1500,0.1669921875,0.228,0.6961674260048856,250.8357870280942,276.7709018988584,656.8360264658867,True
heldout_benign_stream_21,0,0,1500,0.0,0,1500,0.17041015625,0.23266666666666666,0.6947777169883976,297.970421670741,276.7709018988584,656.8360264658867,False
heldout_benign_stream_22,0,0,1500,0.0,0,1500,0.1689453125,0.23066666666666666,0.6952902418014846,276.7611154761668,276.7709018988584,656.8360264658867,True
heldout_benign_stream_23,0,0,1500,0.0,0,1500,0.1728515625,0.236,0.6950752660933402,337.0374021687898,276.7709018988584,656.8360264658867,False
heldout_benign_stream_24,0,0,1500,0.0,0,1500,0.1689453125,0.23066666666666666,0.6953513139920304,276.7613353360528,276.7709018988584,656.8360264658867,True
heldout_benign_stream_25,0,0,1500,0.0,0,1500,0.16357421875,0.22333333333333333,0.6954039506277915,211.22531112235544,276.7709018988584,656.8360264658867,True
heldout_benign_stream_26,0,0,1500,0.0,0,1500,0.17333984375,0.23666666666666666,0.6936510763942989,345.4455350076168,276.7709018988584,656.8360264658867,False
heldout_benign_stream_27,0,0,1500,0.0,0,1500,0.17041015625,0.23266666666666666,0.6947454382332092,297.9703054672224,276.7709018988584,656.8360264658867,False
heldout_benign_stream_28,0,0,1500,0.0,0,1500,0.1689453125,0.23066666666666666,0.6954218980036837,276.76158943849475,276.7709018988584,656.8360264658867,True
heldout_benign_stream_29,0,0,1500,0.0,0,1500,0.1689453125,0.23066666666666666,0.6957078239327834,276.7626187718395,276.7709018988584,656.8360264658867,True
heldout_benign_stream_30,0,0,1500,0.0,0,1500,0.1650390625,0.22533333333333333,0.6939184492960992,227.354422831893,276.7709018988584,656.8360264658867,True
