split,batch_id,label,size,attacker_ratio,attacker_count,score,w_statistic,p_value,suspicious,distances_used
heldout_benign,0,0,1500,0.0,0,0.04675606718470782,0.9532439328152922,0.058941058941058944,False,1482
heldout_benign,1,0,1500,0.0,0,0.042454936156865686,0.9575450638431343,0.13286713286713286,False,1482
heldout_benign,2,0,1500,0.0,0,0.04619892549297289,0.9538010745070271,0.06593406593406594,False,1477
heldout_benign,3,0,1500,0.0,0,0.05136561597924327,0.9486343840207567,0.023976023976023976,True,1480
heldout_benign,4,0,1500,0.0,0,0.03902696378056025,0.9609730362194397,0.23776223776223776,False,1483
heldout_benign,5,0,1500,0.0,0,0.05004243773058059,0.9499575622694194,0.027972027972027972,True,1479
heldout_benign,6,0,1500,0.0,0,0.041590546472374035,0.958409453527626,0.15284715284715283,False,1475
heldout_benign,7,0,1500,0.0,0,0.043042036803848216,0.9569579631961518,0.1108891108891109,False,1482
heldout_benign,8,0,1500,0.0,0,0.03809257296749535,0.9619074270325046,0.27972027972027974,False,1480
heldout_benign,9,0,1500,0.0,0,0.0414578756605265,0.9585421243394735,0.15684315684315683,False,1484
heldout_benign,10,0,1500,0.0,0,0.033368203753343595,0.9666317962466564,0.4955044955044955,False,1481
heldout_benign,11,0,1500,0.0,0,0.042499182091968235,0.9575008179080318,0.13186813186813187,False,1479
heldout_benign,12,0,1500,0.0,0,0.041902093309454824,0.9580979066905452,0.14685314685314685,False,1479
heldout_benign,13,0,1500,0.0,0,0.049616010884225625,0.9503839891157744,0.028971028971028972,True,1481
heldout_benign,14,0,1500,0.0,0,0.03118803632380629,0.9688119636761937,0.6223776223776224,False,1477
heldout_benign,15,0,1500,0.0,0,0.04007879923067337,0.9599212007693266,0.19480519480519481,False,1480
heldout_benign,16,0,1500,0.0,0,0.04579522962562521,0.9542047703743748,0.06893106893106893,False,1479
heldout_benign,17,0,1500,0.0,0,0.04493295145343135,0.9550670485465687,0.07892107892107893,False,1480
heldout_benign,18,0,1500,0.0,0,0.045785284715937014,0.954214715284063,0.06893106893106893,False,1482
heldout_benign,19,0,1500,0.0,0,0.048924261271312774,0.9510757387286872,0.03596403596403597,True,1478
heldout_benign,20,0,1500,0.0,0,0.04049530628603193,0.9595046937139681,0.18281718281718282,False,1483
heldout_benign,21,0,1500,0.0,0,0.03989924459203398,0.960100755407966,0.1998001998001998,False,1478
heldout_benign,22,0,1500,0.0,0,0.038911283641847594,0.9610887163581524,0.24075924075924077,False,1477
heldout_benign,23,0,1500,0.0,0,0.04125904467903063,0.9587409553209694,0.16483516483516483,False,1484
heldout_benign,24,0,1500,0.0,0,0.03966961855026718,0.9603303814497328,0.21078921078921078,False,1484
heldout_benign,25,0,1500,0.0,0,0.03658163813560522,0.9634183618643948,0.34665334665334663,False,1477
heldout_benign,26,0,1500,0.0,0,0.03825870672983067,0.9617412932701693,0.27472527472527475,False,1483
heldout_benign,27,0,1500,0.0,0,0.04316345445595171,0.9568365455440483,0.1068931068931069,False,1476
heldout_benign,28,0,1500,0.0,0,0.038737419770050074,0.9612625802299499,0.24875124875124874,False,1479
heldout_benign,29,0,1500,0.0,0,0.04555181498783245,0.9544481850121675,0.06993006993006994,False,1475
heldout_benign,30,0,1500,0.0,0,0.03908858709635865,0.9609114129036413,0.23276723276723277,False,1484
heldout_benign,31,0,1500,0.0,0,0.04111757315514564,0.9588824268448544,0.16883116883116883,False,1484
heldout_benign,32,0,1500,0.0,0,0.04195465043365876,0.9580453495663412,0.14585414585414586,False,1484
heldout_benign,33,0,1500,0.0,0,0.04605114753737105,0.953948852462629,0.06693306693306693,False,1480
heldout_benign,34,0,1500,0.0,0,0.04727906293828332,0.9527209370617167,0.052947052947052944,False,1481
heldout_benign,35,0,1500,0.0,0,0.04060217973011582,0.9593978202698842,0.17882117882117882,False,1482
heldout_benign,36,0,1500,0.0,0,0.04074774778399892,0.9592522522160011,0.17782217782217782,False,1482
heldout_benign,37,0,1500,0.0,0,0.034502990383723064,0.9654970096162769,0.4435564435564436,False,1478
heldout_benign,38,0,1500,0.0,0,0.03815338947370639,0.9618466105262936,0.2777222777222777,False,1480
heldout_benign,39,0,1500,0.0,0,0.03489529253623036,0.9651047074637696,0.4225774225774226,False,1477
heldout_benign,40,0,1500,0.0,0,0.038334069361101286,0.9616659306388987,0.26973026973026976,False,1479
heldout_benign,41,0,1500,0.0,0,0.0503508119758016,0.9496491880241984,0.026973026973026972,True,1481
heldout_benign,42,0,1500,0.0,0,0.03940137954114964,0.9605986204588504,0.22077922077922077,False,1488
heldout_benign,43,0,1500,0.0,0,0.04369450802187225,0.9563054919781278,0.1018981018981019,False,1478
heldout_benign,44,0,1500,0.0,0,0.04478435483976617,0.9552156451602338,0.08291708291708291,False,1483
heldout_benign,45,0,1500,0.0,0,0.046661709473796664,0.9533382905262033,0.060939060939060936,False,1482
heldout_benign,46,0,1500,0.0,0,0.0471755146862084,0.9528244853137916,0.054945054945054944,False,1480
heldout_benign,47,0,1500,0.0,0,0.03637452973664412,0.9636254702633559,0.35864135864135865,False,1480
heldout_benign,48,0,1500,0.0,0,0.04097074922243582,0.9590292507775642,0.17182817182817184,False,1481
heldout_benign,49,0,1500,0.0,0,0.03543788800070391,0.9645621119992961,0.3966033966033966,False,1478
attacker,0,1,1500,1.0,1500,0.05763638827936157,0.9423636117206384,0.002997002997002997,True,1500
attacker,1,1,1500,1.0,1500,0.05217436974930045,0.9478256302506995,0.02097902097902098,True,1500
attacker,2,1,1500,1.0,1500,0.05800537397154193,0.9419946260284581,0.002997002997002997,True,1500
attacker,3,1,1500,1.0,1500,0.06218185290794387,0.9378181470920561,0.000999000999000999,True,1500
attacker,4,1,1500,1.0,1500,0.06538596704178645,0.9346140329582135,0.000999000999000999,True,1500
attacker,5,1,1500,1.0,1500,0.05333312692981018,0.9466668730701898,0.011988011988011988,True,1500
attacker,6,1,1500,1.0,1500,0.06166628770679927,0.9383337122932007,0.000999000999000999,True,1500
attacker,7,1,1500,1.0,1500,0.0585252627216829,0.9414747372783171,0.002997002997002997,True,1500
attacker,8,1,1500,1.0,1500,0.05605547119435239,0.9439445288056476,0.006993006993006993,True,1500
attacker,9,1,1500,1.0,1500,0.054616911775806076,0.9453830882241939,0.00999000999000999,True,1500
attacker,10,1,1500,1.0,1500,0.05542981023430671,0.9445701897656933,0.006993006993006993,True,1500
attacker,11,1,1500,1.0,1500,0.060113319153924594,0.9398866808460754,0.000999000999000999,True,1500
attacker,12,1,1500,1.0,1500,0.06991020862310504,0.930089791376895,0.000999000999000999,True,1500
attacker,13,1,1500,1.0,1500,0.05312866364216895,0.946871336357831,0.013986013986013986,True,1500
attacker,14,1,1500,1.0,1500,0.05324306647253363,0.9467569335274664,0.011988011988011988,True,1500
attacker,15,1,1500,1.0,1500,0.05155259949144342,0.9484474005085566,0.023976023976023976,True,1500
attacker,16,1,1500,1.0,1500,0.06190493863657276,0.9380950613634272,0.000999000999000999,True,1500
attacker,17,1,1500,1.0,1500,0.05812677692983359,0.9418732230701664,0.002997002997002997,True,1500
attacker,18,1,1500,1.0,1500,0.06255303108086097,0.937446968919139,0.000999000999000999,True,1500
attacker,19,1,1500,1.0,1500,0.06290499652250903,0.937095003477491,0.000999000999000999,True,1500
attacker,20,1,1500,1.0,1500,0.05630693243740126,0.9436930675625987,0.006993006993006993,True,1500
attacker,21,1,1500,1.0,1500,0.04761466012201787,0.9523853398779821,0.04495504495504495,True,1500
attacker,22,1,1500,1.0,1500,0.05940505738295432,0.9405949426170457,0.000999000999000999,True,1500
attacker,23,1,1500,1.0,1500,0.05854101430813041,0.9414589856918696,0.002997002997002997,True,1500
attacker,24,1,1500,1.0,1500,0.05440747543031488,0.9455925245696851,0.00999000999000999,True,1500
attacker,25,1,1500,1.0,1500,0.05597021724182327,0.9440297827581767,0.006993006993006993,True,1500
attacker,26,1,1500,1.0,1500,0.05474109255317472,0.9452589074468253,0.00999000999000999,True,1500
attacker,27,1,1500,1.0,1500,0.06073111988071489,0.9392688801192851,0.000999000999000999,True,1500
attacker,28,1,1500,1.0,1500,0.05782064521003505,0.942179354789965,0.002997002997002997,True,1500
attacker,29,1,1500,1.0,1500,0.05598233714763878,0.9440176628523612,0.006993006993006993,True,1500
attacker,30,1,1500,1.0,1500,0.06431425560888826,0.9356857443911117,0.000999000999000999,True,1500
attacker,31,1,1500,1.0,1500,0.06051041313733774,0.9394895868626623,0.000999000999000999,True,1500
attacker,32,1,1500,1.0,1500,0.0504091328580194,0.9495908671419806,0.026973026973026972,True,1500
attacker,33,1,1500,1.0,1500,0.06118905662367169,0.9388109433763283,0.000999000999000999,True,1500
attacker,34,1,1500,1.0,1500,0.0644734806683861,0.9355265193316139,0.000999000999000999,True,1500
attacker,35,1,1500,1.0,1500,0.05525833226254995,0.94474166773745,0.006993006993006993,True,1500
attacker,36,1,1500,1.0,1500,0.05224349793234606,0.9477565020676539,0.02097902097902098,True,1500
attacker,37,1,1500,1.0,1500,0.07648417087631965,0.9235158291236804,0.000999000999000999,True,1500
attacker,38,1,1500,1.0,1500,0.05802820027435418,0.9419717997256458,0.002997002997002997,True,1500
attacker,39,1,1500,1.0,1500,0.06065117848633217,0.9393488215136678,0.000999000999000999,True,1500
attacker,40,1,1500,1.0,1500,0.05653353760927471,0.9434664623907253,0.005994005994005994,True,1500
attacker,41,1,1500,1.0,1500,0.061676239711458525,0.9383237602885415,0.000999000999000999,True,1500
